wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,tau_cmd,ina_current_raw_mA,ina_bus_voltage_v,ina_power_mw,ina_current_offset_mA,ina_current_corr_mA,ina_current_signed_mA,pwm_hw,theta_imu,theta_encoder,omega_imu,omega_encoder,alpha_imu,alpha_linear,alpha_encoder,theta_imu_online,theta_encoder_online,omega_imu_online,omega_encoder_online,alpha_imu_online,alpha_linear_online,alpha_encoder_online,ina_current_signed_online_mA,theta,omega,alpha,alpha_sim,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az
1776431487.7629395,0.013502359390258789,manual,0.0,0.0,0.0,-0.01095190532673546,25.5,15.163999557495117,390.0,31.200000762939453,-5.700000762939453,-0.0,0.0,-2.597956563297057,-3.021949690123843,0.8466686010360718,0.0,846.6686010360718,-38.65464479145938,0.0,-2.597956563297057,-3.021949690123843,0.8466686010360718,0.0,846.6686010360718,-38.65464479145938,0.0,-0.0,-2.647507588954482,-2.7310413368051454,-230.21764552318376,-230.21764552318376,-944.0,340643968.0,-2.597956563297057,0.8466686010360718,0.0,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.01095190532673546,0.010510113634816815,0.00044179169191864464,37132.127314685844,37132.127314685844,0.24453735428475362,0.0,0.0,-0.9696398725090737,0.0,0.0,-2.7310413368051454,0.0,0.0,0.0
1776431487.776115,0.026677846908569336,manual,0.0,0.0,0.0,0.07648977524061834,25.700000762939453,15.163999557495117,390.0,31.200000762939453,-5.5,-0.0,0.0,-2.5707628721497677,-3.021949690123843,1.1560389995574951,0.0,309.37039852142334,-37.60085574273887,0.0,-2.593061698890545,-3.021949690123843,0.902355272769928,0.0,749.9549245834351,-38.464962762689694,0.0,-0.0,-2.6776794441889358,-2.2899991512664974,33.474449042262194,33.474449042262194,-944.0,340644032.0,-2.5707628721497677,1.1560389995574951,2.608972812340414,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,-0.07648977524061834,-0.0760479835486997,-0.00044179169191864464,696.6194391391256,696.6194391391256,0.22988216618150845,0.0,0.0,-0.973218469651957,0.0,0.0,-2.2899991512664974,-5.969606227985308,1.7437109536079358,0.0
1776431488.033788,0.2843508720397949,manual,0.0,0.0,0.0,0.06420861039037767,28.700000762939453,15.163999557495117,436.0,31.200000762939453,-2.5,-0.0,0.0,-1.452261383430119,-1.8409578572018814,7.519750595092773,1180.9918329219618,6363.711595535278,3.068141570494994,1180991.8329219618,-2.3877176421076687,-2.80937116019789,2.0934864307880403,212.57852992595312,1760.431125354767,-30.989003982716454,212578.5299259531,-0.0,-2.7154567040492914,-0.7555451972071103,5.955043036724287,5.955043036724287,-910.0,340644288.0,-1.452261383430119,7.519750595092773,16.425127411083654,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,-0.06420861039037767,-0.06376681869845903,-0.00044179169191864464,255.91547997965418,255.91547997965418,0.21145948824944277,0.0,0.0,-0.9773867631747852,0.0,0.0,-0.7555451972071103,-1.2622479076518893,0.0023957973894504552,0.0
1776431488.0432036,0.29376649856567383,manual,0.0,0.0,0.0,0.021480539056585462,25.899999618530273,15.163999557495117,394.0,31.200000762939453,-5.30000114440918,-0.0,0.0,-1.2957746810294537,-1.7020176415640036,7.990863800048828,138.94021563787783,471.1132049560547,21.959343069601296,-1042051.6172840839,-2.1911679091135903,-2.6100475268437906,3.1550143572549825,199.3236333540996,1528.3538996829989,-21.45830151329926,-13254.896571853547,-0.0,-2.7205074428599687,-0.5364208952846035,23.2724079826491,23.2724079826491,-906.0,340644320.0,-1.2957746810294537,7.990863800048828,8.097161308675961,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,-0.021480539056585462,-0.021038747364666818,-0.00044179169191864464,353.13745603248844,353.13745603248844,0.20899055395399646,0.0,0.0,-0.977917659293461,0.0,0.0,-0.5364208952846035,-3.232647248795,3.5285645197131137,0.0
1776431488.0560658,0.3066287040710449,manual,0.0,0.0,0.0,0.0153788513658319,25.899999618530273,15.163999557495117,394.0,31.200000762939453,-5.30000114440918,-0.0,0.0,-1.215531384376274,-1.7020176415640036,8.058685302734375,0.0,67.82150268554688,33.31492342092728,-138940.21563787782,-2.0155533346608734,-2.446602147493429,4.037675127441274,163.4453793503617,1265.4580682234575,-11.599121025138484,-35878.254003737915,-0.0,-2.723260383465852,-0.2140333245907083,25.064719309551553,25.064719309551553,-906.0,340644320.0,-1.215531384376274,8.058685302734375,25.14833086375961,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,-0.0153788513658319,-0.014937059673913256,-0.00044179169191864464,182.46581101510483,182.46581101510483,0.2076442817782311,0.0,0.0,-0.9782044020780127,0.0,0.0,-0.2140333245907083,1.0012324046370462,-15.377097543577497,0.0
1776431488.0689416,0.3195044994354248,manual,0.0,0.0,0.0,0.006401717134273458,25.899999618530273,15.163999557495117,394.0,31.200000762939453,-5.30000114440918,-0.0,0.0,-1.1335941811750918,-1.7020176415640036,8.248391151428223,0.0,189.70584869384766,39.23253323299286,0.0,-1.8568006870334328,-2.3125769364261326,4.7956040117589245,134.0252110672966,1071.8226687081278,-2.4494232586748437,-29420.168283065093,-0.0,-2.722196291910632,0.08264278245397845,23.04138102920022,23.04138102920022,-906.0,340644320.0,-1.1335941811750918,8.248391151428223,24.707361638060103,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,-0.006401717134273458,-0.005959925442354814,-0.00044179169191864464,181.2597433670489,181.2597433670489,0.2081647018862282,0.0,0.0,-0.9780937873683778,0.0,0.0,0.08264278245397845,6.641563839290428,-28.697458150832496,0.0
1776431488.0823374,0.3329002857208252,manual,0.0,0.0,0.0,-0.0027430446520188717,25.899999618530273,15.163999557495117,394.0,31.200000762939453,-5.30000114440918,-0.0,0.0,-1.0494599873570567,-1.7020176415640036,8.489940643310547,0.0,241.54949188232422,44.962590776861354,0.0,-1.7114793610916852,-2.20267626335095,5.460584605438217,109.90067307518322,922.3734968794832,6.084739267721671,-24124.53799211338,-0.0,-2.717690693154221,0.3363444788098496,18.93891787691268,18.93891787691268,-906.0,340644320.0,-1.0494599873570567,8.489940643310547,24.32776247226199,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0027430446520188717,0.002301252960100227,0.00044179169191864464,200.44554672420162,200.44554672420162,0.21036762086980934,0.0,0.0,-0.9776223524907641,0.0,0.0,0.3363444788098496,-4.407264738105563,-1.7318142970845964,0.0
1776431488.096165,0.3467278480529785,manual,0.0,0.0,0.0,-0.009807566953727646,29.299999237060547,15.163999557495117,394.0,31.200000762939453,-1.9000015258789062,-0.0,0.0,-0.964692812835803,-1.5283423720166562,8.477156639099121,173.67526954734734,-12.784004211425781,60.80141680951697,173675.26954734733,-1.5770577824056264,-2.081296162910777,6.00356757149718,121.38010044017277,754.0451466831197,15.933741225244827,11479.427364989548,-0.0,-2.709539351695851,0.5894995272894467,18.308002697694157,18.308002697694157,-901.0,340644320.0,-0.964692812835803,8.477156639099121,24.696848233509993,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.009807566953727646,0.009365775261809001,0.00044179169191864464,199.33242710092352,199.33242710092352,0.21435032942948243,0.0,0.0,-0.9767568460335828,0.0,0.0,0.5894995272894467,-4.0668331668678235,-2.1235114398564012,0.0
1776431488.1112223,0.3617851734161377,manual,0.0,0.0,0.0,-0.016856867417472426,30.200000762939453,15.163999557495117,458.0,31.200000762939453,-1.0,-0.0,0.0,-0.7074562557309791,-1.2504619407409006,8.628335952758789,277.88043127575565,151.17931365966797,61.11272063193329,104205.16172840832,-1.42052950760419,-1.9317460029201992,6.476025880124269,149.5501599905777,645.5292967388984,24.06595751844875,28170.059550404927,-0.0,-2.6964006985537603,0.8725754956612142,18.799883880066155,18.799883880066155,-893.0,340644352.0,-0.7074562557309791,8.628335952758789,24.394330457257418,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.016856867417472426,0.01641507572555378,0.00044179169191864464,192.067533406407,192.067533406407,0.2207622927386068,0.0,0.0,-0.9753276424385774,0.0,0.0,0.8725754956612142,-2.800481746833223,-2.0746489511463215,0.0
1776431488.1231554,0.37371826171875,manual,0.0,0.0,0.0,-0.024739339314053737,30.200000762939453,15.163999557495117,458.0,31.200000762939453,-1.0,-0.0,0.0,-0.6209213168725968,-1.2504619407409006,8.668106079101562,0.0,39.77012634277344,58.81546921123351,-277880.43127575563,-1.2766000332725032,-1.8091148717279255,6.870600315940183,122.63113119227373,536.492646067596,30.32086962315001,-26919.02879830397,-0.0,-2.6783353814013746,1.5138844777031244,53.74207965104218,53.74207965104218,-893.0,340644352.0,-0.6209213168725968,8.668106079101562,24.696848233509932,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.024739339314053737,0.024297547622135093,0.00044179169191864464,739.659807637996,739.659807637996,0.22956296871873744,0.0,0.0,-0.9732938114428962,0.0,0.0,1.5138844777031244,32.6222383439918,13.302373781101117,0.0
