wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,tau_cmd,ina_current_raw_mA,ina_bus_voltage_v,ina_power_mw,ina_current_offset_mA,ina_current_corr_mA,ina_current_signed_mA,pwm_hw,theta_imu,theta_encoder,omega_imu,omega_encoder,alpha_imu,alpha_linear,alpha_encoder,theta_imu_online,theta_encoder_online,omega_imu_online,omega_encoder_online,alpha_imu_online,alpha_linear_online,alpha_encoder_online,ina_current_signed_online_mA,theta,omega,alpha,alpha_sim,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az
1776430911.5668616,0.011511802673339844,manual,0.0,0.0,0.0,0.0,28.700000762939453,15.168000221252441,436.0,28.5,0.20000076293945312,0.0,0.0,1.5705819928096671,0.0,-0.003767490154132247,0.0,-3.767490154132247,-0.18333255133484982,0.0,1.5705819928096671,0.0,-0.003767490154132247,0.0,-3.767490154132247,-0.18333255133484982,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340067840.0,1.5705819928096671,-0.003767490154132247,0.0,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.33367446564508,12.33367446564508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776430911.5840428,0.028692960739135742,manual,0.0,0.0,0.0,0.0,28.700000762939453,15.168000221252441,436.0,28.5,0.20000076293945312,0.0,0.0,1.5706364801929777,0.0,-0.002790997736155987,0.0,0.9764924179762602,0.06643317507582935,0.0,1.570591800538663,0.0,-0.0035917215188965203,0.0,-2.913573291152716,-0.1383747205809276,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340067840.0,1.5706364801929777,-0.002790997736155987,0.008119296517704743,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.334560384819,12.334560384819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5649826265884448e-15,0.0
1776430911.8427544,0.28740453720092773,manual,0.0,0.0,0.0,0.0,28.5,15.168000221252441,432.0,28.5,0.0,0.0,0.0,1.5707735076940144,0.0,-0.0007492413278669119,0.0,2.041756408289075,0.1948037150342472,0.0,1.5706245078266263,0.0,-0.0030800750845111913,0.0,-2.021613945253194,-0.07840260217019614,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340068128.0,1.5707735076940144,-0.0007492413278669119,0.007293290588540973,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.336685700234533,12.336685700234533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.711027178051119e-17,0.0
1776430911.8463993,0.2910494804382324,manual,0.0,0.0,0.0,0.0,28.5,15.168000221252441,432.0,28.5,0.0,0.0,0.0,1.5707735076940144,0.0,-0.0007492413278669119,0.0,0.0,0.1948037150342472,0.0,1.5706513278027563,0.0,-0.0026605250083152213,0.0,-1.657723435107619,-0.029225465073396337,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340068128.0,1.5707735076940144,-0.0007492413278669119,0.010374158792424145,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.336723801992662,12.336723801992662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.971761514754865e-15,0.0
1776430911.860089,0.30473923683166504,manual,0.0,0.0,0.0,0.0,28.5,15.168000221252441,432.0,28.5,0.0,0.0,0.0,1.5707735076940144,0.0,-0.0007492413278669119,0.0,0.0,0.1948037150342472,0.0,1.5706733201831828,0.0,-0.002316493945834526,0.0,-1.3593332167882477,0.011099787345979498,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340068128.0,1.5707735076940144,-0.0007492413278669119,-0.01020775626655547,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.336721404574805,12.336721404574805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.385468200470151e-16,0.0
1776430911.8739495,0.3185997009277344,manual,0.0,0.0,0.0,0.0,28.5,15.168000221252441,432.0,28.5,0.0,0.0,0.0,1.570781398459869,0.0,-0.0014594178646802902,0.0,-0.7101765368133783,0.04572077029651922,0.0,1.5706927742729864,0.0,-0.0021622202512267636,0.0,-1.2424850143927713,0.017331564277076647,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340068128.0,1.570781398459869,-0.0014594178646802902,0.0035367238590777402,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.336785089379926,12.336785089379926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.257811657507032e-17,0.0
1776430911.8872662,0.33191633224487305,manual,0.0,0.0,0.0,0.0,28.600000381469727,15.168000221252441,436.0,28.5,0.10000038146972656,0.0,0.0,1.5707732738434108,0.0,-0.0034124020021408796,0.0,-1.9529841374605894,-0.020485539123768604,0.0,1.5707072641956628,0.0,-0.0023872529663913045,0.0,-1.3703748565449787,0.010524485664924504,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340068128.0,1.5707732738434108,-0.0034124020021408796,0.02068582142190676,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.336972032567825,12.336972032567825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862034816454581e-16,0.0
1776430911.9013948,0.34604501724243164,manual,0.0,0.0,0.0,0.0,28.600000381469727,15.168000221252441,432.0,28.5,0.10000038146972656,0.0,0.0,1.570726877713086,0.0,-0.0016369617078453302,0.0,1.7754402942955494,0.16047284176124776,0.0,1.570710794628799,0.0,-0.0022522005398530297,0.0,-0.8041281293936837,0.03751518976226269,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340068192.0,1.570726877713086,-0.0016369617078453302,0.011474898793653428,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.33601349227221,12.33601349227221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8417037497933073e-16,0.0
1776430911.9135396,0.35818982124328613,manual,0.0,0.0,0.0,0.0,28.600000381469727,15.168000221252441,436.0,28.5,0.10000038146972656,0.0,0.0,1.5707344519630397,0.0,-0.0010155572090297937,0.0,0.6214044988155365,0.23651161871885762,0.0,1.5707150529489624,0.0,-0.0020296047403048473,0.0,-0.5475322563160241,0.07333454697444977,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340068192.0,1.5707344519630397,-0.0010155572090297937,0.02049495223440607,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.33633020145623,12.33633020145623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1425501916557332e-16,0.0
1776430911.9270465,0.37169671058654785,manual,0.0,0.0,0.0,0.0,28.600000381469727,15.168000221252441,436.0,28.5,0.10000038146972656,0.0,0.0,1.570729525112189,0.0,-0.0035899465437978506,0.0,-2.574389334768057,-0.1413184489127346,0.0,1.5707176579383433,0.0,-0.002310466264933588,0.0,-0.91236653043739,0.03469700771475659,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,340068192.0,1.570729525112189,-0.0035899465437978506,0.011023104110070169,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.336073480763238,12.336073480763238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
