wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,tau_cmd,ina_current_raw_mA,ina_bus_voltage_v,ina_power_mw,ina_current_offset_mA,ina_current_corr_mA,ina_current_signed_mA,pwm_hw,theta_imu,theta_encoder,omega_imu,omega_encoder,alpha_imu,alpha_linear,alpha_encoder,theta_imu_online,theta_encoder_online,omega_imu_online,omega_encoder_online,alpha_imu_online,alpha_linear_online,alpha_encoder_online,ina_current_signed_online_mA,theta,omega,alpha,alpha_sim,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az
1776430939.768681,0.013141393661499023,manual,0.0,0.0,0.0,0.0,31.299999237060547,15.163999557495117,476.0,31.0,0.2999992370605469,0.0,0.0,1.5708268750595966,0.0,-3.906525671482086e-05,0.0,-0.03906525671482086,0.34119099864844316,0.0,1.5708268750595966,0.0,-3.906525671482086e-05,0.0,-0.03906525671482086,0.34119099864844316,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340095936.0,1.5708268750595966,-3.906525671482086e-05,0.0,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.337485360862724,12.337485360862724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776430939.7819903,0.026450634002685547,manual,0.0,0.0,0.0,0.0,31.5,15.168000221252441,476.0,31.0,0.5,0.0,0.0,1.5708418834692688,0.0,-0.004300122614949942,0.0,-4.261057358235121,-0.22953889108132586,0.0,1.5708295765733378,0.0,-0.0008060555811971426,0.0,-0.7990238349884748,0.23845961849708475,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340095936.0,1.5708418834692688,-0.004300122614949942,-0.03557309098375421,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.338653153304156,12.338653153304156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824756938870501e-15,0.0
1776430940.0258934,0.2703537940979004,manual,0.0,0.0,0.0,0.0,31.100000381469727,15.163999557495117,476.0,31.0,0.10000038146972656,0.0,0.0,1.570850522069905,0.0,-0.0032348581589758396,0.0,1.065264455974102,-0.10567211316730862,0.0,1.57083334676272,0.0,-0.0012432400451973082,0.0,-0.46345194261521105,0.17651590679749396,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340096288.0,1.570850522069905,-0.0032348581589758396,-0.008283148860212683,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.337931001593265,12.337931001593265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.890431530794877e-17,0.0
1776430940.035156,0.2796163558959961,manual,0.0,0.0,0.0,0.0,31.100000381469727,15.163999557495117,476.0,31.0,0.10000038146972656,0.0,0.0,1.570850522069905,0.0,-0.0032348581589758396,0.0,0.0,-0.10567211316730862,0.0,1.5708364383180133,0.0,-0.001601731305677444,0.0,-0.3800305929444731,0.1257220632038295,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340096288.0,1.570850522069905,-0.0032348581589758396,-0.03460251957103247,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.338721108257202,12.338721108257202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.073412563925084e-15,0.0
1776430940.0480876,0.29254794120788574,manual,0.0,0.0,0.0,0.0,31.100000381469727,15.163999557495117,476.0,31.0,0.10000038146972656,0.0,0.0,1.570850522069905,0.0,-0.0032348581589758396,0.0,0.0,-0.10567211316730862,0.0,1.5708389733933539,0.0,-0.0018956941392711552,0.0,-0.311625086214468,0.08407111145702464,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340096288.0,1.570850522069905,-0.0032348581589758396,0.12483885153367962,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.34879229140131,12.34879229140131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0396333175375938e-15,0.0
1776430940.0619383,0.3063986301422119,manual,0.0,0.0,0.0,0.0,31.399999618530273,15.163999557495117,476.0,31.0,0.39999961853027344,0.0,0.0,1.5708513709825256,0.0,-0.0013706455938518047,0.0,1.8642125651240349,0.36340089389896235,0.0,1.5708412049594047,0.0,-0.0018011854010956724,0.0,0.08002569102646251,0.13435047229657343,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340096320.0,1.5708513709825256,-0.0013706455938518047,0.004367571357248066,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.337888198237453,12.337888198237453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.504891250106182e-16,0.0
1776430940.075288,0.3197484016418457,manual,0.0,0.0,0.0,0.0,31.399999618530273,15.168000221252441,476.0,31.0,0.39999961853027344,0.0,0.0,1.5708525151631554,0.0,-0.0015481894370168447,0.0,-0.17754384316504002,0.28673963314657414,0.0,1.57084324079608,0.0,-0.0017556461275614833,0.0,0.033663174871992066,0.16178052124957357,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340096320.0,1.5708525151631554,-0.0015481894370168447,-0.09464220533703252,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.34416411712013,12.34416411712013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8983217263854904e-16,0.0
1776430940.0881906,0.33265089988708496,manual,0.0,0.0,0.0,0.0,31.5,15.163999557495117,476.0,31.0,0.5,0.0,0.0,1.5708774787842321,0.0,-0.0030573138501495123,0.0,-1.5091244131326675,0.31362428951434396,0.0,1.5708494036339475,0.0,-0.0019899463176273283,0.0,-0.24403859096884667,0.18911239953723225,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340096320.0,1.5708774787842321,-0.0030573138501495123,0.004367571357247688,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.338316987653167,12.338316987653167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0083648780674409e-15,0.0
1776430940.102782,0.3472423553466797,manual,0.0,0.0,0.0,0.0,31.299999237060547,15.168000221252441,476.0,31.0,0.2999992370605469,0.0,0.0,1.5708774787842321,0.0,-0.0030573138501495123,0.0,0.0,0.31362428951434396,0.0,1.5708544571609988,0.0,-0.0021820724734813216,0.0,-0.2001116445944543,0.21152453973311236,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340096384.0,1.5708774787842321,-0.0030573138501495123,-0.07691318196202288,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.342444580969142,12.342444580969142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776430940.1163337,0.3607940673828125,manual,0.0,0.0,0.0,0.0,31.700000762939453,15.168000221252441,472.0,31.0,0.7000007629394531,0.0,0.0,1.5708796297082113,0.0,-0.003678718116134405,0.0,-0.6214042659848928,-0.14608092928491345,0.0,1.5708589882194972,0.0,-0.0024514686891588767,0.0,-0.2759443164447333,0.1471555553098677,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,340096384.0,1.5708796297082113,-0.003678718116134405,0.00436757135724784,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.338361240554173,12.338361240554173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60057742898939e-16,0.0
