wall_elapsed,theta,omega,alpha,theta_imu,theta_imu_online,omega_imu,omega_imu_online,alpha_linear,alpha_linear_online,cmd_u_raw,cmd_u,pwm_hw,hw_pwm,ina_current_corr_mA,ina_current_signed_online_mA,tau_cmd,tau_motor,tau_visc,tau_coul,enc_count
0.0,-2.322614963942733,0.5489946846141521,18.246994987696404,-2.282450789326001,-2.322614963942733,1.60398268699646,0.5489946846141521,18.246994987696404,18.246994987696404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-713.0
0.015527439012657851,-2.3132060543003754,0.8323055394548938,18.35211181193946,-2.2442073835897545,-2.3132060543003754,2.122943878173828,0.8323055394548938,18.35211181193946,18.35211181193946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-713.0
0.03133816202171147,-2.302068476957497,1.1241580991157083,18.2576870760161,-2.22039290977639,-2.302068476957497,2.4537086486816406,1.1241580991157083,18.2576870760161,18.2576870760161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-713.0
0.04698157400707714,-2.2891043669398368,1.406652351769876,19.890919000776307,-2.194034226810332,-2.2891043669398368,2.693570613861084,1.406652351769876,19.890919000776307,19.890919000776307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-710.0
0.06270268801017664,-2.270327006240645,1.7483128405148969,23.415446337858633,-2.1326263611132363,-2.270327006240645,3.3047661781311035,1.7483128405148969,23.415446337858633,23.415446337858633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-710.0
0.07815313801984303,-2.245018513607534,2.135645299668993,24.67563313858213,-2.05942290096472,-2.245018513607534,3.9001598358154297,2.135645299668993,24.67563313858213,24.67563313858213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-710.0
0.0934391540067736,-2.217805799646841,2.5068833853831154,25.604574893212174,-2.018245897268427,-2.217805799646841,4.1980791091918945,2.5068833853831154,25.604574893212174,25.604574893212174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-704.0
0.1087927850021515,-2.182850720438642,2.92033912393896,26.155804927634776,-1.9265134729118487,-2.182850720438642,4.803859710693359,2.92033912393896,26.155804927634776,26.155804927634776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-704.0
0.12439398502465338,-2.1460443279644545,3.316146053431705,26.587069010695444,-1.8761307831537493,-2.1460443279644545,5.119266510009766,3.316146053431705,26.587069010695444,26.587069010695444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-704.0
0.13987691802321933,-2.1004202148231697,3.74648839433768,27.27607700209711,-1.765843385120415,-2.1004202148231697,5.706936836242676,3.74648839433768,27.27607700209711,27.27607700209711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-702.0
0.15540076899924316,-2.0531180925289965,4.161846988636439,27.784835694833532,-1.7062358623717269,-2.0531180925289965,6.0540361404418945,4.161846988636439,27.784835694833532,27.784835694833532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-695.0
0.17089640302583575,-1.9959956711002032,4.608301688885005,29.441309075888995,-1.577097913955717,-1.9959956711002032,6.64215087890625,4.608301688885005,29.441309075888995,29.441309075888995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-695.0
0.18658432000665925,-1.9288920583855822,5.0801752018107535,28.14983622276702,-1.4367988984783628,-1.9288920583855822,7.22982120513916,5.0801752018107535,28.14983622276702,28.14983622276702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-695.0
0.20235388301080093,-1.8610369003557619,5.493508796481523,27.021091291689117,-1.3634324081370797,-1.8610369003557619,7.3764729499816895,5.493508796481523,27.021091291689117,27.021091291689117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-683.0
0.21812379400944337,-1.782696549691199,5.932406772059552,25.898711539698155,-1.2082006448177376,-1.782696549691199,7.931830883026123,5.932406772059552,25.898711539698155,25.898711539698155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-683.0
0.2338223789993208,-1.704175634045229,6.308777368549038,24.027961692748306,-1.1283555859747811,-1.704175634045229,8.023354530334473,6.308777368549038,24.027961692748306,24.027961692748306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-683.0
0.24969232300645672,-1.6149993568363865,6.690952492869391,23.87609120094001,-0.9610399906382083,-1.6149993568363865,8.43197250366211,6.690952492869391,23.87609120094001,23.87609120094001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-679.0
0.26556721099768765,-1.5157648419279994,7.066717839196846,21.197807388612375,-0.7880450659331606,-1.5157648419279994,8.77853775024414,7.066717839196846,21.197807388612375,21.197807388612375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-668.0
0.2810718649998307,-1.417972545731196,7.3579395241375085,17.76867956289226,-0.7008290402879704,-1.417972545731196,8.684616088867188,7.3579395241375085,17.76867956289226,17.76867956289226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-668.0
0.29672644901438616,-1.310707288363965,7.620070773562289,14.874955073705223,-0.5240954010042711,-1.310707288363965,8.814224243164062,7.620070773562289,14.874955073705223,14.874955073705223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-668.0
0.31238636502530426,-1.2057967579291733,7.823721362873323,11.077435365928864,-0.4364528680740336,-1.2057967579291733,8.751462936401367,7.823721362873323,11.077435365928864,11.077435365928864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-652.0
0.3279804850171786,-1.0925646760762175,7.966538401101047,7.802125999462135,-0.2621960758212074,-1.0925646760762175,8.617149353027344,7.966538401101047,7.802125999462135,7.802125999462135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-652.0
0.3434474210080225,-0.9826593211048572,8.06640721873074,3.811542468147792,-0.1766867179815479,-0.9826593211048572,8.52136516571045,8.06640721873074,3.811542468147792,3.811542468147792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-652.0
0.35898695801733993,-0.8660158377839324,8.084335873552323,-0.06373329325418808,-0.010630293430484272,-0.8660158377839324,8.166010856628418,8.084335873552323,-0.06373329325418808,-0.06373329325418808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-652.0
0.37478002900024876,-0.7537455290655605,8.063787908378336,-4.3832325817295725,0.0695700682025,-0.7537455290655605,7.970180511474609,8.063787908378336,-4.3832325817295725,-4.3832325817295725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-638.0
0.39076923101674765,-0.6366721102591247,7.943810258149044,-10.766708709638323,0.22186629432140426,-0.6366721102591247,7.397245407104492,7.943810258149044,-10.766708709638323,-10.766708709638323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-638.0
0.4062566799984779,-0.5167970452009804,7.728111080078213,-14.46427264514,0.36228676522541137,-0.5167970452009804,6.745481491088867,7.728111080078213,-14.46427264514,-14.46427264514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-638.0
0.42188022201298736,-0.40348569154074654,7.4936656181348384,-18.01921782937967,0.4274642353009681,-0.40348569154074654,6.425636291503906,7.4936656181348384,-18.01921782937967,-18.01921782937967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-623.0
0.43763086301623844,-0.28943191560644155,7.162003749604333,-21.54857520861853,0.5469624412451284,-0.28943191560644155,5.651099681854248,7.162003749604333,-21.54857520861853,-21.54857520861853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-623.0
0.4530905280262232,-0.1826130753886357,6.8214113997182775,-23.726628485702435,0.6007250862086077,-0.1826130753886357,5.269824028015137,6.8214113997182775,-23.726628485702435,-23.726628485702435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-623.0
0.46991343202535063,-0.07719468854288618,6.3912203879301215,-29.84167499839691,0.6958734816592771,-0.07719468854288618,4.431461334228516,6.3912203879301215,-29.84167499839691,-29.84167499839691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-614.0
0.4852411600004416,0.02486349658542225,5.874183863435037,-33.19865505787297,0.7732901875263508,0.02486349658542225,3.5187952518463135,5.874183863435037,-33.19865505787297,-33.19865505787297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-614.0
