wall_elapsed,theta,omega,alpha,theta_imu,theta_imu_online,omega_imu,omega_imu_online,alpha_linear,alpha_linear_online,cmd_u_raw,cmd_u,pwm_hw,hw_pwm,ina_current_corr_mA,ina_current_signed_online_mA,tau_cmd,tau_motor,tau_visc,tau_coul,enc_count
0.0,0.9601198264393167,-0.4230579898776151,-14.470023458773909,0.930882163004706,0.9601198264393167,-1.3923394680023193,-0.4230579898776151,-14.470023458773909,-14.470023458773909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-609.0
0.015386690007289872,0.954702877026117,-0.6456892852125229,-16.283980182561933,0.9149785813293195,0.954702877026117,-1.6598985195159912,-0.6456892852125229,-16.283980182561933,-16.283980182561933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-609.0
0.030882959021255374,0.9451437247751812,-0.9263418112787487,-18.515072096527927,0.8750432749349853,0.9451437247751812,-2.2048699855804443,-0.9263418112787487,-18.515072096527927,-18.515072096527927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-609.0
0.04646746799699031,0.9337533052904272,-1.2212236487434471,-19.999073070418014,0.8502235624022311,0.9337533052904272,-2.5645742416381836,-1.2212236487434471,-19.999073070418014,-19.999073070418014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-612.0
0.062198479019571096,0.9169536480560452,-1.5529404097918924,-21.45496189590375,0.7937561616705769,0.9169536480560452,-3.0640945434570312,-1.5529404097918924,-21.45496189590375,-21.45496189590375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-613.0
0.0782284949964378,0.8942504062285034,-1.902877526639093,-21.618728634011745,0.7277599661598634,0.8942504062285034,-3.497035503387451,-1.902877526639093,-21.618728634011745,-21.618728634011745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-613.0
0.0936745890066959,0.8698647284067802,-2.233656261831239,-21.523902405720754,0.6910364243808107,0.8698647284067802,-3.740537166595459,-2.233656261831239,-21.523902405720754,-21.523902405720754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-613.0
0.1091143439989537,0.8388994598744867,-2.5676601464203666,-20.49853237733491,0.6118208239710006,0.8388994598744867,-4.0892333984375,-2.5676601464203666,-20.49853237733491,-20.49853237733491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-619.0
0.1246455850196071,0.8066294803336297,-2.868308087032474,-19.046421612923623,0.5699829637006791,0.8066294803336297,-4.237926483154297,-2.868308087032474,-19.046421612923623,-19.046421612923623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-619.0
0.14081840100698173,0.7677156863123701,-3.171101414630789,-18.420282746194985,0.48234786348979963,0.7677156863123701,-4.550493240356445,-3.171101414630789,-18.420282746194985,-18.420282746194985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-619.0
0.15641628799494356,0.722291730079684,-3.4538745940182434,-16.27039367521479,0.38918271770665236,0.722291730079684,-4.742063522338867,-3.4538745940182434,-16.27039367521479,-16.27039367521479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-626.0
0.17348983601550572,0.6765754180608405,-3.6969338847768447,-14.42251329440154,0.3413224632559889,0.6765754180608405,-4.804203987121582,-3.6969338847768447,-14.42251329440154,-14.42251329440154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-626.0
0.1888661429984495,0.6245933312270536,-3.921281460794723,-13.451504770318763,0.24339136111261606,0.6245933312270536,-4.943309307098389,-3.921281460794723,-13.451504770318763,-13.451504770318763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-626.0
0.20415925100678578,0.5728738677501295,-4.109672675903431,-11.11413070287972,0.19359780225268575,0.5728738677501295,-4.967899322509766,-4.109672675903431,-11.11413070287972,-11.11413070287972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-629.0
0.21945886401226744,0.5154542394612981,-4.261277285921722,-8.908224988222145,0.09437696534320128,0.5154542394612981,-4.951920509338379,-4.261277285921722,-8.908224988222145,-8.908224988222145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-635.0
0.23478796999552287,0.4589983689080669,-4.38246110431421,-6.223941620425592,0.04498865151770437,0.4589983689080669,-4.934520721435547,-4.38246110431421,-6.223941620425592,-6.223941620425592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-635.0
0.25018526101484895,0.3976705386326759,-4.452286766655206,-3.7273032228049487,-0.05206688338685839,0.3976705386326759,-4.770381450653076,-4.452286766655206,-3.7273032228049487,-3.7273032228049487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-635.0
0.2655363270023372,0.3380436774565177,-4.497144107702679,-1.1501948118357461,-0.09921997116864201,0.3380436774565177,-4.701494216918945,-4.497144107702679,-1.1501948118357461,-1.1501948118357461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.0
0.2811690060188994,0.27466567245190704,-4.486916972637486,2.9275887960157263,-0.1901063642485713,0.27466567245190704,-4.440326690673828,-4.486916972637486,2.9275887960157263,2.9275887960157263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.0
