wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,tau_cmd,ina_current_raw_mA,ina_bus_voltage_v,ina_power_mw,ina_current_offset_mA,ina_current_corr_mA,ina_current_signed_mA,pwm_hw,theta_imu,theta_encoder,omega_imu,omega_encoder,alpha_imu,alpha_linear,alpha_encoder,theta_imu_online,theta_encoder_online,omega_imu_online,omega_encoder_online,alpha_imu_online,alpha_linear_online,alpha_encoder_online,ina_current_signed_online_mA,theta,omega,alpha,alpha_sim,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az
1776430856.2984786,0.011523008346557617,manual,0.0,0.0,0.0,0.0,28.399999618530273,15.17199993133545,436.0,28.5,-0.10000038146972656,-0.0,0.0,1.5711294112454792,0.0,-0.0026134538929909468,0.0,-2.6134538929909468,0.13119771309562367,0.0,1.5711294112454792,0.0,-0.0026134538929909468,0.0,-2.6134538929909468,0.13119771309562367,0.0,-0.0,0.0,0.0,0.0,0.0,-649.0,340012544.0,1.5711294112454792,-0.0026134538929909468,0.0,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.342255209755956,12.342255209755956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776430856.310413,0.02345728874206543,manual,0.0,0.0,0.0,-0.0,28.399999618530273,15.17199993133545,436.0,28.5,-0.10000038146972656,-0.0,0.0,1.5711231278346884,0.0,-0.0035011740401387215,0.0,-0.8877201471477747,-0.1942088750145885,0.0,1.571128280231537,0.0,-0.002773243519477547,0.0,-2.302821818739176,0.0726245272357855,0.0,-0.0,0.0,0.0,0.0,0.0,-649.0,340012544.0,1.5711231278346884,-0.0035011740401387215,-0.008264894793525667,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.342217875574587,12.342217875574587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.721381190087214e-16,0.0
1776430856.5390522,0.25209665298461914,manual,0.0,0.0,0.0,-0.0,28.5,15.168000221252441,432.0,28.5,0.0,0.0,0.0,1.5711136598261095,0.0,-0.004655210301280022,0.0,-1.1540362611413002,-0.2941048680985432,0.0,1.57112564855856,0.0,-0.0031119975402019925,0.0,-2.096040418371558,0.006613236075606342,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,340012800.0,1.5711136598261095,-0.004655210301280022,-0.005658021854003332,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.342067247166243,12.342067247166243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.403624630075751e-16,0.0
1776430856.5505426,0.26358699798583984,manual,0.0,0.0,0.0,0.0,28.5,15.168000221252441,432.0,28.5,0.0,0.0,0.0,1.5711136598261095,0.0,-0.004655210301280022,0.0,0.0,-0.2941048680985432,0.0,1.571123490586719,0.0,-0.003389775837196038,0.0,-1.7187531430646779,-0.04751602267574057,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,340012800.0,1.5711136598261095,-0.004655210301280022,-0.009386541117750901,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.342106512926241,12.342106512926241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5852088423647336e-15,0.0
1776430856.564138,0.27718234062194824,manual,0.0,0.0,0.0,0.0,28.600000381469727,15.168000221252441,432.0,28.5,0.10000038146972656,0.0,0.0,1.5711136598261095,0.0,-0.004655210301280022,0.0,0.0,-0.2941048680985432,0.0,1.5711217210498094,0.0,-0.0036175540407311552,0.0,-1.409377577313036,-0.09190201485184504,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,340012800.0,1.5711136598261095,-0.004655210301280022,0.019030566612046846,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.342298351644237,12.342298351644237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3397673736724825e-15,0.0
1776430856.5782187,0.2912631034851074,manual,0.0,0.0,0.0,0.0,28.5,15.168000221252441,436.0,28.5,0.0,0.0,0.0,1.5711795760075504,0.0,-0.0009267856366932392,0.0,3.7284246645867825,0.1224094283211059,0.0,1.571132134942203,0.0,-0.0031332157280043304,0.0,-0.4845731737710688,-0.053325955080713874,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,340012832.0,1.5711795760075504,-0.0009267856366932392,-0.005047408459013476,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.343046281077877,12.343046281077877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1703821150839422e-15,0.0
1776430856.5904527,0.3034970760345459,manual,0.0,0.0,0.0,0.0,28.600000381469727,15.17199993133545,432.0,28.5,0.10000038146972656,0.0,0.0,1.5711637805825203,0.0,-0.001992049627006054,0.0,-1.0652639903128147,-0.08715148367122794,0.0,1.57113783115746,0.0,-0.0029278058298246408,0.0,-0.5890975207485831,-0.05941455022700641,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,340012832.0,1.5711637805825203,-0.001992049627006054,-0.024625319335371026,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.343212532172737,12.343212532172737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.21671398908508e-16,0.0
1776430856.6040833,0.31712770462036133,manual,0.0,0.0,0.0,0.0,28.600000381469727,15.17199993133545,432.0,28.5,0.10000038146972656,0.0,0.0,1.571149168693014,0.0,-0.0022583657409995794,0.0,-0.2663161139935255,0.057590118785945776,0.0,1.5711398719138598,0.0,-0.00280730661383613,0.0,-0.5309968675326728,-0.03835370980467502,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,340012832.0,1.571149168693014,-0.0022583657409995794,-0.005047408459013462,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.342579135395802,12.342579135395802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.999661870180484e-16,0.0
1776430856.6172898,0.3303341865539551,manual,0.0,0.0,0.0,0.0,28.399999618530273,15.168000221252441,430.0,28.5,-0.10000038146972656,-0.0,0.0,1.571149168693014,0.0,-0.0022583657409995794,0.0,0.0,0.057590118785945776,0.0,1.5711415453341078,0.0,-0.002708497256725551,0.0,-0.43541743137679173,-0.021083820658363284,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,340012864.0,1.571149168693014,-0.0022583657409995794,-0.020536449047988927,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.342856523980945,12.342856523980945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19477601445768e-16,0.0
1776430856.6309192,0.343963623046875,manual,0.0,0.0,0.0,0.0,28.5,15.168000221252441,432.0,28.5,0.0,0.0,0.0,1.5711603942263972,0.0,-0.0021695937030017376,0.0,0.08877203799784184,0.1475635369508339,0.0,1.57114493813472,0.0,-0.0026114946170552643,0.0,-0.3410633268893577,0.00927270371129221,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,340012896.0,1.5711603942263972,-0.0021695937030017376,-0.005047408459013251,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.342754523202837,12.342754523202837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.818331323260378e-16,0.0
