wall_elapsed,I_filtered_mA,theta_imu_filtered_unwrapped,omega_imu_filtered,alpha_from_linear_accel_filtered
0.008870601654052734,-0.0,1.5707625881000247,-0.001992049627006054,-1.992049627006054
0.019932985305786133,0.0,1.570762518328495,-0.002231734087690711,-1.8731651548296215
0.2494056224822998,0.0,1.5707884758271027,-0.0022684857189655305,-1.3762058004736903
0.25867748260498047,0.0,1.570809760975961,-0.002298622056610883,-1.1284887563884263
0.27318239212036133,0.0,1.5708225490518903,-0.0023233338953895875,-0.9253608221480255
0.2872314453125,0.0,1.5708330352741524,-0.002343597603188125,-0.758795874161381
0.30179595947265625,0.0,1.570844486970258,-0.002599898304267583,-0.8618970774969895
0.31316542625427246,0.0,1.570854061415429,-0.0026342962439170115,-0.5309869683118046
0.3259890079498291,0.0,1.5708606680452952,-0.0027423973886276003,-0.5153041482137375
0.3397562503814697,0.0,1.5708682490861694,-0.0026392927671244613,-0.23080184136944226
0.3538365364074707,0.0,1.5708743133021863,-0.0026026838361012054,-0.2371943685322614
0.3657402992248535,0.0,1.5708792859593201,-0.0025726645126621355,-0.19449938219645435
0.37926435470581055,0.0,1.5708833635381698,-0.002548048667442099,-0.15948949340109259
0.3920102119445801,0.0,1.570884896425203,-0.0028474429692443835,-0.4503606794716107
0.40511488914489746,0.0,1.57088615339257,-0.0030929462967222566,-0.3692957571667208
0.4190046787261963,0.0,1.570887184105811,-0.003294259025254113,-0.3028225208767111
0.4322190284729004,0.0,1.5708880292906686,-0.003459335462650235,-0.2483144671189031
0.44506311416625977,0.0,1.5708887223422519,-0.003594698141315055,-0.20361786303750054
0.4585733413696289,0.0,1.5708892906445504,-0.0037056955378202074,-0.16696664769075045
0.47193098068237305,0.0,1.5708897566524351,-0.0037967134029544326,-0.13691265110641537
0.48528194427490234,0.0,1.5708901387789007,-0.003871348052364497,-0.11226837390726062
0.498690128326416,0.0,1.5708921384616836,-0.0034052426010830854,0.4352457971937109
0.5120220184326172,0.0,1.5708937782015655,-0.003023036131032328,0.35690155369884297
0.525446891784668,0.0,1.5708951227882686,-0.0027096268255907066,0.29265927403305125
0.5389316082000732,0.0,1.5708962253493652,-0.002452631195128577,0.23998060470710206
0.5562670230865479,0.0,1.5709035559971845,-0.0021939578776307964,0.2447209963786583
0.5656833648681641,0.0,1.5709082064300053,-0.002621004388957561,-0.4384874146444455
0.579028844833374,0.0,1.570912329695815,-0.00271551910072124,-0.10389625248417672
0.5922412872314453,0.0,1.5709157107737788,-0.0027930211643674564,-0.08519492703702491
0.6055867671966553,0.0,1.5709142998642889,-0.002984404633183762,-0.19769161679676855
0.6192913055419922,0.0,1.5709103643966222,-0.0031732969274733238,-0.19406497563354158
0.6326110363006592,0.0,1.5709071373131356,-0.0033281886087907645,-0.1591332800195041
0.6483712196350098,0.0,1.5709033723296013,-0.0035031367298994165,-0.17842623204434382
0.6589703559875488,0.0,1.570901329373433,-0.003151246217180554,0.3490384617515955
0.6727399826049805,0.0,1.5708996541493754,-0.0028626959967510864,0.2862115386363083
0.6854567527770996,0.0,1.5708978824845878,-0.0029776221283798927,-0.11684385069919667
0.7002108097076416,0.0,1.5708987330582476,-0.00288011391233066,0.09593568641151294
0.7126586437225342,0.0,1.570898613928168,-0.002800157217079805,0.07866722094792476
0.7258474826812744,0.0,1.5708987058830648,-0.0029263403290494417,-0.12724048089804005
0.7384514808654785,0.0,1.5708987812860802,-0.003029810480864544,-0.10433719433639285
0.7535970211029053,0.0,1.5709005903336752,-0.0029868242287265194,0.04227527727056596
0.7656872272491455,0.0,1.5709020737527033,-0.0029515755019733393,0.03466572736186409
0.7784075736999512,0.0,1.5709077402963811,-0.002714944977120782,0.23615246535167844
0.7927849292755127,0.0,1.5709128188702222,-0.0028724451753036227,-0.15789220697356146
0.8067464828491211,0.0,1.570916983300772,-0.003001595337813552,-0.12947160971832042
0.8199119567871094,0.0,1.570918565092246,-0.002739982275670145,0.26134947543252657
0.8322510719299316,0.0,1.5709193389090654,-0.0028929758020236162,-0.1532096674563934
0.8455865383148193,0.0,1.5709209474040864,-0.0027787460329488055,0.11405253337041452
0.8593025207519531,0.0,1.5709205313644288,-0.0026850775384884293,0.09352316118277162
0.8736472129821777,0.0,1.5709188112447137,-0.002911869701074024,-0.22691133587323048
0.8859872817993164,0.0,1.5709175538981461,-0.0030658813826245045,-0.1541094036463418
0.8985307216644287,0.0,1.5709192939559529,-0.002664865139607749,0.4009361108981485
0.9118325710296631,0.0,1.570917127741941,-0.0031829169371048738,-0.5181175058343817
0.9267752170562744,0.0,1.5709148130603223,-0.0033041190830094126,-0.12125602674108976
0.9389908313751221,0.0,1.5709148268260882,-0.003067946622838324,0.2361282778851168
0.9524714946746826,0.0,1.5709161619775684,-0.0033856120186370525,-0.3177016252732256
0.9660181999206543,0.0,1.5709168606050876,-0.003134770788143473,0.2508115223244922
0.9789984226226807,0.0,1.5709174334796534,-0.0029290809791387377,0.20566544830608363
0.9923074245452881,0.0,1.5709164016080779,-0.0030799946725470857,-0.15093366918124201
1.0056068897247314,0.0,1.5709153013199295,-0.0031398280337834846,-0.059849741370172335
1.0189168453216553,0.0,1.570915313981806,-0.0033806389082536386,-0.24082430617984796
1.0328021049499512,0.0,1.5709153243645446,-0.0035781038253191646,-0.19747593106747535
1.046832799911499,0.0,1.5709130951524768,-0.003436424729269793,0.14167006456777342
1.0599753856658936,0.0,1.570911775159548,-0.0037516800170883354,-0.31526269363345294
1.0721056461334229,0.0,1.5709104158753582,-0.0036266941489488634,0.12497979537124532
1.0850651264190674,0.0,1.5709093012623225,-0.0035242057370744964,0.10248343220442117
1.1004416942596436,0.0,1.5709100660429696,-0.0029288383423794625,0.5953633113656784
1.1122498512268066,0.0,1.5709134424331221,-0.002792174307291472,0.13666068675791854
1.1256306171417236,0.0,1.5709164174705559,-0.00247238322960437,0.3197883320564431
1.1387226581573486,0.0,1.5709185414785785,-0.0025457128495327886,-0.0733318713455588
1.1532917022705078,0.0,1.5709226387978457,-0.002509969336836423,0.03574166653431096
1.1655945777893066,0.0,1.5709259985996449,-0.002480659656425403,0.02930816655813499
