wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,tau_cmd,theta,omega,alpha,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az
1775014286.977786,6.051407098770142,sin,35.51110841004956,35.51110841004956,44.0,-0.05250722313765304,0.17279881415749263,-0.1654939275169603,-0.8162061049895042,-1874.0,136829216.0,0.05655916767414652,0.3228834271430969,-13.338555687230818,0.005415,0.0012479314437106258,0.006662931443710626,0.00035511108410049563,-0.0,-0.0,-0.0,110.45136424053447,110.45136424053447,0.9962698924879815,-1.3588257915048284e-19,-7.408196393297464e-21,0.08629195398174316,0.0,0.0,-0.1654939275169603,-0.21077689492198046,-0.03610701843160313,1.1105371993678222e-12
1775014286.9879425,6.061563491821289,sin,33.948837157830326,33.948837157830326,44.0,-0.052472771327976994,0.17262544609852268,-0.1733680589699723,-0.7752881769500228,-1874.0,136829216.0,0.05722157553930518,0.01937183365225792,-27.14735657901042,0.005415,0.0012479314437106258,0.006662931443710626,0.00033948837157830327,-0.0,-0.0,-0.0,487.0241276577198,487.0241276577198,0.9962773688792091,-1.0043244402666971e-19,1.0757040920923798e-20,0.08620559296891181,0.0,0.0,-0.1733680589699723,-0.2002275719131278,-0.03419708288042035,-5.980551778254192e-15
1775014286.9978416,6.071462631225586,sin,32.39591537881247,32.39591537881247,44.0,-0.052435841947587665,0.17244420944978905,-0.18123664873356113,-0.7948761445033653,-1874.0,136829216.0,0.05657099103502201,-0.0862668827176094,-33.49502009505064,0.005415,0.0012479314437106258,0.006662931443710626,0.0003239591537881247,-0.0,-0.0,-0.0,748.623387323012,748.623387323012,0.9962851765950286,-2.9170605661139456e-20,-3.855816360544142e-20,0.0861153116293166,0.0,0.0,-0.18123664873356113,-0.20530497880588633,-0.034953803551844576,-1.3343087783591003e-14
1775014287.0077922,6.081413269042969,sin,30.80062852642805,30.80062852642805,44.0,-0.052396953604265245,0.1722551100469464,-0.18909940284271778,-0.7901758915816608,-1874.0,136829216.0,0.05568019712846578,-0.0797865241765976,-36.55899727098074,0.005415,0.0012479314437106258,0.006662931443710626,0.0003080062852642805,-0.0,-0.0,-0.0,895.7092882005761,895.7092882005761,0.9962933143188003,6.396266748649719e-20,1.8070549725359525e-20,0.08602111277855916,0.0,0.0,-0.18909940284271778,-0.20411025392085896,-0.03463556257893345,-4.925495766499751e-15
1775014287.017655,6.091275930404663,sin,29.19413472121775,29.19413472121775,44.0,-0.05235579625893247,0.17205815406613847,-0.19695598080796436,-0.7965981672817849,-1874.0,136829216.0,0.05568019712846578,-0.0797865241765976,-25.86778894264188,0.005415,0.0012479314437106258,0.006662931443710626,0.0002919413472121775,-0.0,-0.0,-0.0,440.1230745258147,440.1230745258147,0.9963017806741216,-1.370673996758843e-19,2.475320769443095e-20,0.08592299939815799,0.0,0.0,-0.19695598080796436,-0.20578944967586194,-0.034799653300213805,-1.0383830188011854e-12
1775014287.0278776,6.101498603820801,sin,27.49256846412062,27.49256846412062,36.0,-0.05231321020268933,0.17185334789790446,-0.20480616823392644,-0.7679192229275008,-1874.0,136829280.0,0.05498488982153485,-0.06931142508983612,-4.06098388663721,0.005415,0.0012479314437106258,0.006662931443710626,0.0002749256846412062,-0.0,-0.0,-0.0,7.73417913270488,7.73417913270488,0.9963105742304359,3.296690766103365e-20,8.86496052306393e-21,0.08582097457277293,0.0,0.0,-0.20480616823392644,-0.1984009776774485,-0.03342884903311928,1.0162629411098453e-12
1775014287.037922,6.1115429401397705,sin,25.79776179232085,25.79776179232085,36.0,-0.05226817880718972,0.17164069829973452,-0.2126495981699592,-0.7808808553353265,-1874.0,136829280.0,0.053980468348135476,-0.11085674166679382,15.879194034790515,0.005415,0.0012479314437106258,0.006662931443710626,0.00025797761792320853,-0.0,-0.0,-0.0,194.4145147788778,194.4145147788778,0.9963196934966704,1.0475818443933468e-19,2.591142256978885e-20,0.08571504156623977,0.0,0.0,-0.2126495981699592,-0.20177121991161934,-0.033868270912262875,1.0263284657090802e-12
1775014287.047341,6.120962142944336,sin,24.18655527045637,24.18655527045637,36.0,-0.05221993546099099,0.1714202125111069,-0.2204857886276904,-0.8319377574005548,-1874.0,136829280.0,0.05276128901523393,-0.12408377230167389,19.876045078114007,0.005415,0.0012479314437106258,0.006662931443710626,0.00024186555270456372,-0.0,-0.0,-0.0,300.2940150631677,300.2940150631677,0.9963291369165361,4.22921385174407e-20,3.711061388040894e-20,0.08560520387892061,0.0,0.0,-0.2204857886276904,-0.21498747666276088,-0.03594450399330059,-2.200326868556103e-12
1775014287.0614111,6.1350321769714355,sin,22.331265096950638,22.331265096950638,36.0,-0.05217175893341088,0.17119189776147586,-0.22831474963094628,-0.5564280077913749,-1874.0,136829280.0,0.05094502233861626,-0.19661051034927368,10.756884804460176,0.005415,0.0012479314437106258,0.006662931443710626,0.0002233126509695064,-0.0,-0.0,-0.0,89.7032611041385,89.7032611041385,0.9963389028898264,-9.254447103261833e-20,2.7720729512320384e-20,0.0854914650026456,0.0,0.0,-0.22831474963094628,-0.14380727633895946,-0.023945022419114146,7.376767262443862e-13
1775014287.0680902,6.141711235046387,sin,20.55381655650089,20.55381655650089,36.0,-0.05212043189120301,0.1709557617530654,-0.23613600841045718,-1.1710122433046932,-1874.0,136829280.0,0.04493943332738067,-0.38134509325027466,1.0682960585080932,0.005415,0.0012479314437106258,0.006662931443710626,0.00020553816556500892,-0.0,-0.0,-0.0,3.6738894700855136,3.6738894700855136,0.9963489897519435,1.5297659209343533e-19,-4.135765716729214e-21,0.08537382866126486,0.0,0.0,-0.23613600841045718,-0.3026805785819575,-0.05018357114135683,1.5395455852861625e-12
1775014287.0788078,6.152428865432739,sin,18.659612211291538,18.659612211291538,26.0,-0.05206790236286482,0.17071181236854732,-0.2439493845181558,-0.7290208587196564,-1874.0,136829328.0,0.040583125909540656,-0.46479082107543945,-9.315932447970223,0.005415,0.0012479314437106258,0.006662931443710626,0.0001865961221129154,-0.0,-0.0,-0.0,51.85707843517725,51.85707843517725,0.9963593957866423,1.403476947658825e-19,1.243330176480378e-20,0.08525229866507011,0.0,0.0,-0.2439493845181558,-0.18845860572964124,-0.0311073454616474,-9.634965809028581e-13
1775014287.0873508,6.1609718799591064,sin,17.114295097372086,17.114295097372086,26.0,-0.05200951601831307,0.17046005836947023,-0.2517539990771026,-0.9135668135479149,-1874.0,136829328.0,0.040583125909540656,-0.46479082107543945,-21.947584968672395,0.005415,0.0012479314437106258,0.006662931443710626,0.00017114295097372088,-0.0,-0.0,-0.0,309.9232342931447,309.9232342931447,0.9963701191965069,-1.454022687129313e-19,-1.4505639091278584e-20,0.0851268792587855,0.0,0.0,-0.2517539990771026,-0.23619512741471463,-0.038807205192962844,-1.2003508379135795e-12
1775014287.0978835,6.171504497528076,sin,15.203226539324566,15.203226539324566,26.0,-0.0519524216022614,0.17020050832351907,-0.25955004595114956,-0.7401813293796004,-1874.0,136829328.0,0.03477741092594879,-0.6116197109222412,-23.91943339132731,0.005415,0.0012479314437106258,0.006662931443710626,0.00015203226539324568,-0.0,-0.0,-0.0,376.53317870587085,376.53317870587085,0.9963811581489757,6.27126543108533e-20,1.3824746672025948e-20,0.08499757458720297,0.0,0.0,-0.25955004595114956,-0.19139251644688107,-0.03129588681113962,-1.1773362156150094e-14
1775014287.1075008,6.181121826171875,sin,13.445169917719381,13.445169917719381,26.0,-0.05189143377196702,0.16993317138262756,-0.2673369408915064,-0.8096733748802232,-1874.0,136829328.0,0.028607458800326988,-0.6292853355407715,-13.832328862971242,0.005415,0.0012479314437106258,0.006662931443710626,0.00013445169917719382,-0.0,-0.0,-0.0,119.17109525332357,119.17109525332357,0.9963925107434279,1.7936130517565732e-20,3.19611253598519e-20,0.08486438908287196,0.0,0.0,-0.2673369408915064,-0.20938933237072618,-0.034069107745422586,1.077368399491958e-12
1775014287.1176305,6.191251516342163,sin,11.571702726213232,11.571702726213232,26.0,-0.051829239212308295,0.16965805687981414,-0.27511450281337746,-0.7677985990809308,-1874.0,136829328.0,0.021113679549567957,-0.7962656021118164,-9.505687782713027,0.005415,0.0012479314437106258,0.006662931443710626,0.00011571702726213233,-0.0,-0.0,-0.0,54.26998389191114,54.26998389191114,0.9964041750286275,1.4837685913402668e-19,-2.3652889801132886e-20,0.08472732726530226,0.0,0.0,-0.27511450281337746,-0.1985873084941563,-0.032145839448804274,1.017343078427133e-12
1775014287.128201,6.20182204246521,sin,9.610503347903416,9.610503347903416,26.0,-0.05176556364611167,0.16937517437034025,-0.2828825094739313,-0.734874174674927,-1873.0,136829328.0,0.012530830545807305,-0.8914291858673096,-4.466443615005838,0.005415,0.0012479314437106258,0.006662931443710626,9.610503347903416e-05,-0.0,-0.0,-0.0,10.834552240628229,10.834552240628229,0.9964161490012206,-1.4490852937655932e-19,-3.441836278136334e-20,0.08458639376151926,0.0,0.0,-0.2828825094739313,-0.1900983052696635,-0.030608388073616925,2.224759124818037e-14
1775014287.1372883,6.210909366607666,sin,7.913651733086755,7.913651733086755,26.0,-0.051696888839957024,0.16908453415965616,-0.2906402106841549,-0.8536837784821141,-1873.0,136829328.0,0.012530830545807305,-0.8914291858673096,-6.795725233094796,0.005415,0.0012479314437106258,0.006662931443710626,7.913651733086755e-05,-0.0,-0.0,-0.0,25.76955589889242,25.76955589889242,0.9964284305837044,-3.9935752392063005e-20,-2.281441864469739e-20,0.0844415935691466,0.0,0.0,-0.2906402106841549,-0.22086404373965784,-0.0353667221023279,-2.3051169162339745e-12
1775014287.1474159,6.221036911010742,sin,6.016349356516695,6.016349356516695,15.0,-0.05162786556458157,0.1687861466055063,-0.2983875541497988,-0.764977486871415,-1872.0,136829392.0,-0.010161278094664748,-1.2916133403778076,-7.465671688788515,0.005415,0.0012479314437106258,0.006662931443710626,6.0163493565166954e-05,-0.0,-0.0,-0.0,34.092064977049354,34.092064977049354,0.9964410176543024,1.0913391707882244e-19,1.078088869722713e-21,0.08429293170877095,0.0,0.0,-0.2983875541497988,-0.19794335928531637,-0.031516521965796754,1.0335652613207156e-12
1775014287.1579516,6.23157262802124,sin,4.040806147553784,4.040806147553784,15.0,-0.05155727451443416,0.1684800223008987,-0.3061243046075989,-0.7343354467561156,-1872.0,136829392.0,-0.025548362384276376,-1.6193597316741943,-9.665901776575529,0.005415,0.0012479314437106258,0.006662931443710626,4.0408061475537846e-05,-0.0,-0.0,-0.0,60.37977557819339,60.37977557819339,0.9964539080394821,3.100332015625185e-20,2.614582559311942e-20,0.08414041331515218,0.0,0.0,-0.3061243046075989,-0.1900433314670147,-0.03008121839448324,3.933149995573241e-15
1775014287.1678464,6.241467475891113,sin,2.1792862730789295,2.1792862730789295,15.0,-0.05148319590537261,0.16816617236218728,-0.3138499387114438,-0.7807734090957819,-1872.0,136829392.0,-0.042614526935287965,-1.747724175453186,-26.919451620253877,0.005415,0.0012479314437106258,0.006662931443710626,2.17928627307893e-05,-0.0,-0.0,-0.0,483.6581974405252,483.6581974405252,0.9964670995021481,3.6097884244325954e-20,-2.2752964162366097e-20,0.08398404378081287,0.0,0.0,-0.3138499387114438,-0.20209269026404095,-0.03179464767210437,-1.4280648115279428e-14
1775014287.177921,6.251542091369629,sin,0.28007031896604334,0.28007031896604334,15.0,-0.0514071499402256,0.1678446082009504,-0.32156416123689613,-0.7657088791034375,-1872.0,136829392.0,-0.06281779169902382,-2.123762369155884,-38.67393974031341,0.005415,0.0012479314437106258,0.006662931443710626,2.8007031896604334e-06,-0.0,-0.0,-0.0,1014.3456759013343,1014.3456759013343,0.9964805897516132,-1.2071053588780594e-19,-9.177513293202166e-22,0.08382382864244677,0.0,0.0,-0.32156416123689613,-0.1982249289585053,-0.030991099546955003,2.1835713375304776e-14
1775014287.1873677,6.260988712310791,sin,-1.5023052605823601,-1.5023052605823601,12.0,-0.05132759434538102,0.16751534175542454,-0.32926644552590967,-0.8153480844618304,-1871.0,136829424.0,-0.08543910358387005,-2.2803564071655273,-33.60433609818377,0.005415,0.0012479314437106258,0.006662931443710626,-1.5023052605823602e-05,-0.0,-0.0,-0.0,762.4510612133439,762.4510612133439,0.9964943764342508,1.38571592799236e-20,7.888234533119837e-21,0.08365977369629167,0.0,0.0,-0.32926644552590967,-0.211109707732654,-0.03279246864974963,-1.1096429236647667e-12
1775014287.1976805,6.271301507949829,sin,-3.4439901227610843,-3.4439901227610843,8.0,-0.05124729386082499,0.1671783850756272,-0.3369566797973856,-0.7456983092310373,-1869.0,136829440.0,-0.1111312338812472,-2.687376022338867,-34.245625503255454,0.005415,0.0012479314437106258,0.006662931443710626,-3.443990122761084e-05,-0.0,-0.0,-0.0,799.8078726362359,799.8078726362359,0.9965084571512506,6.0268173086387e-21,-1.9136614373087518e-20,0.08349188479148659,0.0,0.0,-0.3369566797973856,-0.1931080441849121,-0.029796539081915728,-8.19910163549478e-15
1775014287.207474,6.281095027923584,sin,-5.281971953201461,-5.281971953201461,8.0,-0.05116362163383126,0.16683375071754256,-0.3446343580846517,-0.7839549322246864,-1869.0,136829440.0,-0.13999491746808446,-2.952449321746826,-28.925765118647277,0.005415,0.0012479314437106258,0.006662931443710626,-5.2819719532014615e-05,-0.0,-0.0,-0.0,571.8793383115845,571.8793383115845,0.9965228294424721,5.161273814245563e-20,3.865418596715882e-20,0.08332016802653722,0.0,0.0,-0.3446343580846517,-0.20304948789654265,-0.031115396825950888,-3.6040639235426117e-13
1775014287.218176,6.291796922683716,sin,-7.29053420992466,-7.29053420992466,8.0,-0.0510793239159375,0.16648145133101888,-0.35229938652360643,-0.7162309675768386,-1869.0,136829440.0,-0.17244690434845272,-3.370654582977295,-28.784827352504607,0.005415,0.0012479314437106258,0.006662931443710626,-7.29053420992466e-05,-0.0,-0.0,-0.0,574.883293207102,574.883293207102,0.9965374908040255,-8.015659817139663e-20,2.4438051783222948e-20,0.0831446295440515,0.0,0.0,-0.35229938652360643,-0.18554059838688658,-0.028231203306375185,1.3105040177908502e-12
1775014287.2291076,6.302728652954102,sin,-9.330392907516373,-9.330392907516373,8.0,-0.050993011306136954,0.16612149986826236,-0.3599514627566065,-0.699987654628626,-1869.0,136829440.0,-0.2471268502940129,-4.042037487030029,-29.063388943391626,0.005415,0.0012479314437106258,0.006662931443710626,-9.330392907516374e-05,-0.0,-0.0,-0.0,597.9276527195127,597.9276527195127,0.9965524386799026,9.542569012068846e-20,3.998974660839782e-20,0.08296527563468656,0.0,0.0,-0.3599514627566065,-0.1813647048981892,-0.02739466891276786,1.257739726183506e-12
1775014287.2377052,6.311326265335083,sin,-10.92839878183714,-10.92839878183714,4.0,-0.05089995583582939,0.16575391029331543,-0.36758957494694067,-0.8883992266539298,-1867.0,136829456.0,-0.2471268502940129,-4.042037487030029,-35.577365517927525,0.005415,0.0012479314437106258,0.006662931443710626,-0.00010928398781837142,-0.0,-0.0,-0.0,876.9598513061569,876.9598513061569,0.9965676704329881,1.5279133143865086e-19,8.152302474774434e-21,0.08278211309073921,0.0,0.0,-0.36758957494694067,-0.2302229838013489,-0.03451309545528629,-3.2227512950662466e-12
1775014287.2475412,6.321162223815918,sin,-12.745649474695382,-12.745649474695382,-3.0,-0.05080677230576774,0.16537869658944043,-0.3752137038750492,-0.7751282137845442,-1864.0,136829488.0,-0.28965873607130105,-4.330191612243652,-54.528098718704655,0.005415,0.0012479314437106258,0.006662931443710626,-0.00012745649474695382,-0.0,-0.0,-0.0,2062.7404719790493,2062.7404719790493,0.996583183386768,1.319893060003318e-19,2.0931399705931445e-20,0.08259514871163,0.0,0.0,-0.3752137038750492,-0.20090630458126194,-0.029885072233113607,1.4112201383425626e-12
1775014287.2582383,6.331859350204468,sin,-14.698663344715548,-14.698663344715548,-3.0,-0.050712629723676704,0.16499587288381784,-0.3828237056226579,-0.7114061731339749,-1864.0,136829488.0,-0.38285739577119093,-4.879424095153809,-39.39082603052609,0.005415,0.0012479314437106258,0.006662931443710626,-0.0001469866334471555,-0.0,-0.0,-0.0,1099.3557528207693,1099.3557528207693,0.9965989748204643,1.3025951107421098e-19,-1.361319018949018e-20,0.08240438936610112,0.0,0.0,-0.3828237056226579,-0.18442448093650365,-0.027214811171327936,-9.025456914721034e-15
1775014287.26733,6.340950965881348,sin,-16.364329088289356,-16.364329088289356,-3.0,-0.0506133008383915,0.1646054540818877,-0.3904188019300952,-0.8353956631439852,-1864.0,136829488.0,-0.38285739577119093,-4.879424095153809,-26.780632241709352,0.005415,0.0012479314437106258,0.006662931443710626,-0.00016364329088289358,-0.0,-0.0,-0.0,523.1133672171532,523.1133672171532,0.9966150419432932,1.0991650574529696e-19,3.733207456100859e-20,0.08220984230837952,0.0,0.0,-0.3904188019300952,-0.21660854352115266,-0.031701637204248366,-1.1430956571483928e-12
1775014287.2776358,6.351256847381592,sin,-18.21779701323525,-18.21779701323525,-3.0,-0.050513541244963114,0.16420745515372528,-0.39799892816239135,-0.7355145925282158,-1864.0,136829488.0,-0.43291074330804397,-5.043741226196289,-26.967773752983792,0.005415,0.0012479314437106258,0.006662931443710626,-0.0001821779701323525,-0.0,-0.0,-0.0,537.4665787087229,537.4665787087229,0.996631381924377,-1.2617056908897342e-20,2.0913099261095837e-20,0.08201151482265932,0.0,0.0,-0.39799892816239135,-0.19074731786728735,-0.02768090956849469,2.0317897025744038e-12
1775014287.2884288,6.36204981803894,sin,-20.15028875908851,-20.15028875908851,-3.0,-0.050412267265843094,0.1638018912966574,-0.40556385706790665,-0.7009125796487319,-1863.0,136829504.0,-0.4864478548010449,-5.483074188232422,-13.6198992053492,0.005415,0.0012479314437106258,0.006662931443710626,-0.00020150288759088512,-0.0,-0.0,-0.0,183.43442884102518,183.43442884102518,0.9966479918864052,-1.0536040014194197e-19,-1.6684412942436994e-20,0.08180941430420263,0.0,0.0,-0.40556385706790665,-0.18180932392139496,-0.026154501764381544,-9.634151413216594e-13
1775014287.2977412,6.371362209320068,sin,-21.795703008401173,-21.795703008401173,-15.0,-0.050305822057435494,0.16338877848400843,-0.41311281264897465,-0.8106355664378457,-1854.0,136829552.0,-0.5443543495300011,-5.848104476928711,-7.172310816866813,0.005415,0.0012479314437106258,0.006662931443710626,-0.00021795703008401174,-0.0,-0.0,-0.0,104.70946199553866,104.70946199553866,0.9966648688836404,-1.4931563614352604e-19,-7.521413405989242e-21,0.08160354853287015,0.0,0.0,-0.41311281264897465,-0.21031224972871462,-0.02998390606120251,1.1928006434236726e-14
1775014287.3078365,6.381457567214966,sin,-23.558124367586444,-23.558124367586444,-15.0,-0.05019825086538771,0.16296813285807088,-0.42064562593758686,-0.7461660465172372,-1854.0,136829552.0,-0.6047443665154315,-6.127381324768066,-21.25817028225792,0.005415,0.0012479314437106258,0.006662931443710626,-0.00023558124367586446,-0.0,-0.0,-0.0,378.9147454299596,378.9147454299596,0.9966820099273126,-7.884869462713529e-20,-2.86718311195785e-20,0.08139392537071038,0.0,0.0,-0.42064562593758686,-0.1936254043037745,-0.027350599381128105,-1.0460157358369332e-12
1775014287.3172789,6.390899896621704,sin,-25.187811561754426,-25.187811561754426,-15.0,-0.05008706072279434,0.16253997110419988,-0.4281617538710701,-0.7960035717584183,-1854.0,136829552.0,-0.6694070253633501,-6.587042808532715,-37.076022034279326,0.005415,0.0012479314437106258,0.006662931443710626,-0.00025187811561754427,-0.0,-0.0,-0.0,1019.6846832822338,1019.6846832822338,0.9966994119708219,-7.545914898012468e-20,6.136478655790752e-21,0.08118055294846198,0.0,0.0,-0.4281617538710701,-0.2066004202129313,-0.028906624578955542,1.1119021884747649e-12
1775014287.3278227,6.401443719863892,sin,-26.974873362548394,-26.974873362548394,-15.0,-0.04997515732304294,0.16210431001478467,-0.43566108941517157,-0.7112539134851443,-1854.0,136829552.0,-0.7378794596367046,-6.920292854309082,-46.34278874981322,0.005415,0.0012479314437106258,0.006662931443710626,-0.000269748733625484,-0.0,-0.0,-0.0,1566.7739165398066,1566.7739165398066,0.9967170719279842,-1.2767916700771958e-19,1.5810327403888865e-20,0.08096343944834511,0.0,0.0,-0.43566108941517157,-0.18464240759352935,-0.025582403800794525,-9.865557613206268e-13
1775014287.337311,6.4109320640563965,sin,-28.559708011214298,-28.559708011214298,-15.0,-0.04985894928209156,0.1616611670281722,-0.4431429866124756,-0.7885356017348304,-1854.0,136829552.0,-0.808857350724733,-7.171606540679932,-50.36758706879062,0.005415,0.0012479314437106258,0.006662931443710626,-0.000285597080112143,-0.0,-0.0,-0.0,1838.5730480113598,1838.5730480113598,0.9967349866516418,2.2467642454516964e-20,7.96795057195758e-22,0.08074259337271465,0.0,0.0,-0.4431429866124756,-0.20474819237677405,-0.0280831976338094,1.0914346755350772e-12
1775014287.3480995,6.421720504760742,sin,-30.32661569029635,-30.32661569029635,-18.0,-0.049742284426735166,0.1612105596512617,-0.45060737691054614,-0.6918877808786414,-1850.0,136829568.0,-0.9609026506681823,-7.847250461578369,-41.950760048657706,0.005415,0.0012479314437106258,0.006662931443710626,-0.0003032661569029635,-0.0,-0.0,-0.0,1334.7090765354192,1334.7090765354192,0.9967531529575833,-1.130966921686472e-19,1.8495329121173668e-20,0.08051802325639178,0.0,0.0,-0.45060737691054614,-0.17969154330818832,-0.024391946742713107,3.0929667635954285e-15
1775014287.3573194,6.430940389633179,sin,-31.81683699844263,-31.81683699844263,-22.0,-0.04962058000453649,0.16075250614719266,-0.4580535040690223,-0.807616066957284,-1843.0,136829600.0,-0.9609026506681823,-7.847250461578369,-41.08239681424415,0.005415,0.0012479314437106258,0.006662931443710626,-0.0003181683699844263,-0.0,-0.0,-0.0,1278.2542959878479,1278.2542959878479,0.9967715675972961,-7.710752263011936e-20,-1.4581430598168628e-20,0.08028973800946933,0.0,0.0,-0.4580535040690223,-0.20979325367499646,-0.028175167928572997,-1.1490332185031617e-14
