wall_elapsed,theta,omega,alpha,theta_imu,theta_imu_online,omega_imu,omega_imu_online,alpha_linear,alpha_linear_online,cmd_u_raw,cmd_u,pwm_hw,hw_pwm,ina_current_corr_mA,ina_current_signed_online_mA,tau_cmd,tau_motor,tau_visc,tau_coul,enc_count
0.0,2.8730318076888346,-0.3812808368465529,-5.627768142403217,2.8457852464939304,2.8730318076888346,-0.6864243745803833,-0.3812808368465529,-5.627768142403217,-5.627768142403217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.0
0.015626800013706088,2.867843652487635,-0.46921921636325176,-5.9808714562904655,2.829797181012173,2.867843652487635,-0.869827389717102,-0.46921921636325176,-5.9808714562904655,-5.9808714562904655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.0
0.031240156007697806,2.861001585260932,-0.568109428781697,-6.613902396759514,2.8108264255984396,2.861001585260932,-1.0186092853546143,-0.568109428781697,-6.613902396759514,-6.613902396759514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-543.0
0.046734155010199174,2.8536405140674375,-0.6748935920364774,-6.86472869585339,2.799659325315143,2.8536405140674375,-1.1613547801971436,-0.6748935920364774,-6.86472869585339,-6.86472869585339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-543.0
0.06205904801026918,2.8442040756818385,-0.7796819238604145,-6.739155757818544,2.7750035275207816,2.8442040756818385,-1.2570509910583496,-0.7796819238604145,-6.739155757818544,-6.739155757818544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-543.0
0.07753971399506554,2.834370182604865,-0.8824661683606754,-7.323415958010916,2.7622549667070557,2.834370182604865,-1.3507055044174194,-0.8824661683606754,-7.323415958010916,-7.323415958010916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-545.0
0.09313801900134422,2.8222280829502737,-1.0074476722365096,-7.608182005370409,2.733186018816606,2.8222280829502737,-1.5768078565597534,-1.0074476722365096,-7.608182005370409,-7.608182005370409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-545.0
0.10857777000637725,2.809607763741335,-1.1187369101502587,-8.041934007628711,2.7170587562091155,2.809607763741335,-1.6257212162017822,-1.1187369101502587,-8.041934007628711,-8.041934007628711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-545.0
0.12417158900643699,2.794244950849003,-1.2572758511773383,-8.929345725410286,2.681584322971905,2.794244950849003,-1.8883976936340332,-1.2572758511773383,-8.929345725410286,-8.929345725410286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-546.0
0.1397447040071711,2.778316773392823,-1.3970353717782835,-9.820637039928165,2.6615101387141715,2.778316773392823,-2.033717632293701,-1.3970353717782835,-9.820637039928165,-9.820637039928165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-547.0
