wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,tau_cmd,ina_current_raw_mA,ina_bus_voltage_v,ina_power_mw,ina_current_offset_mA,ina_current_corr_mA,ina_current_signed_mA,pwm_hw,theta_imu,theta_encoder,omega_imu,omega_encoder,alpha_imu,alpha_linear,alpha_encoder,theta_imu_online,theta_encoder_online,omega_imu_online,omega_encoder_online,alpha_imu_online,alpha_linear_online,alpha_encoder_online,ina_current_signed_online_mA,theta,omega,alpha,alpha_sim,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az
1776430817.1090012,0.010899066925048828,manual,0.0,0.0,0.0,0.0,25.700000762939453,15.168000221252441,390.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.571180818598733,0.0,-0.001903277589008212,0.0,-1.903277589008212,-0.010730487991729376,0.0,1.571180818598733,0.0,-0.001903277589008212,0.0,-1.903277589008212,-0.010730487991729376,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973376.0,1.571180818598733,-0.001903277589008212,0.0,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.343054879826875,12.343054879826875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776430817.124069,0.025966882705688477,manual,0.0,0.0,0.0,-0.0,25.700000762939453,15.168000221252441,390.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.5711717276728538,0.0,-0.003589946310967207,0.0,-1.6866687219589949,-0.11065532091345887,0.0,1.5711791822320749,0.0,-0.002206877958960831,0.0,-1.8642879929393532,-0.028716957917640683,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973408.0,1.5711717276728538,-0.003589946310967207,-0.015991214524613877,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.343114211738172,12.343114211738172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8781933314543843e-17,0.0
1776430817.3814993,0.28339719772338867,manual,0.0,0.0,0.0,-0.0,25.600000381469727,15.17199993133545,390.0,25.799999237060547,-0.1999988555908203,-0.0,0.0,1.5714443778990148,0.0,-0.0029685422778129578,0.0,0.6214040331542492,-0.11252213001752409,0.0,1.5712269174521243,0.0,-0.002343977536354214,0.0,-1.416863428242505,-0.0438018888956197,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973664.0,1.5714443778990148,-0.0029685422778129578,-0.0026061700207724503,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.34721394924577,12.34721394924577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444851406017101e-16,0.0
1776430817.3887146,0.29061245918273926,manual,0.0,0.0,0.0,-0.0,25.600000381469727,15.17199993133545,390.0,25.799999237060547,-0.1999988555908203,-0.0,0.0,1.5714443778990148,0.0,-0.0029685422778129578,0.0,0.0,-0.11252213001752409,0.0,1.5712660603325648,0.0,-0.0024563991898167883,0.0,-1.1618280111588541,-0.0561715322975625,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973664.0,1.5714443778990148,-0.0029685422778129578,-0.015301536584156696,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.347373090675532,12.347373090675532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.988802183997161e-15,0.0
1776430817.40213,0.304027795791626,manual,0.0,0.0,0.0,-0.0,25.600000381469727,15.17199993133545,390.0,25.799999237060547,-0.1999988555908203,-0.0,0.0,1.5714444806822645,0.0,-0.004300122149288654,0.0,-1.3315798714756966,-0.2799348714827019,0.0,1.5712981759955107,0.0,-0.002788269322521724,0.0,-1.1923833460158857,-0.0964489333508876,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973664.0,1.5714444806822645,-0.004300122149288654,0.04479283659566666,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.348639485707208,12.348639485707208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.08181116951845e-16,0.0
1776430817.4172678,0.3191657066345215,manual,0.0,0.0,0.0,-0.0,25.700000762939453,15.168000221252441,390.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.5715005836100855,0.0,-0.0014594175154343247,0.0,2.8407046338543296,0.16137920477201817,0.0,1.5713346093661342,0.0,-0.0025490759972459924,0.0,-0.46642750963924706,-0.05003986848876457,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973664.0,1.5715005836100855,-0.0014594175154343247,0.002413872791600141,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.348079824930204,12.348079824930204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7189196322862581e-16,0.0
1776430817.428545,0.3304429054260254,manual,0.0,0.0,0.0,-0.0,25.700000762939453,15.168000221252441,394.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.5714751481450873,0.0,-0.0022583657409995794,0.0,-0.7989482255652547,-0.056840804741263184,0.0,1.571359906346346,0.0,-0.0024967481511216382,0.0,-0.5262812385059285,-0.05126403701421432,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973696.0,1.5714751481450873,-0.0022583657409995794,-0.031342439485265286,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.348371100686691,12.348371100686691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.460415830445845e-16,0.0
1776430817.4425337,0.34443163871765137,manual,0.0,0.0,0.0,-0.0,25.700000762939453,15.168000221252441,394.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.5714696380589313,0.0,-0.001281873555853963,0.0,0.9764921851456165,0.13034395626245754,0.0,1.5713796580546113,0.0,-0.002278070723973457,0.0,-0.2557820222486504,-0.01857459822441339,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973696.0,1.5714696380589313,-0.001281873555853963,-0.0002814552293617774,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.347588280156808,12.347588280156808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.960344699731342e-16,0.0
1776430817.4559114,0.35780930519104004,manual,0.0,0.0,0.0,-0.0,25.700000762939453,15.168000221252441,394.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.5714738979049472,0.0,-0.003146085888147354,0.0,-1.8642123322933912,-0.17677892751702728,0.0,1.571396621227672,0.0,-0.0024343134535247586,0.0,-0.5452994780567038,-0.047051377497083886,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973696.0,1.5714738979049472,-0.003146085888147354,-0.026577502686773384,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.348170258178227,12.348170258178227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776430817.4691424,0.37104034423828125,manual,0.0,0.0,0.0,-0.0,25.700000762939453,15.168000221252441,394.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.5714738979049472,0.0,-0.003146085888147354,0.0,0.0,-0.17677892751702728,0.0,1.5714105310295814,0.0,-0.002562432491756826,0.0,-0.4471455720064971,-0.0704023365006737,0.0,-0.0,0.0,0.0,0.0,0.0,-650.0,339973696.0,1.5714738979049472,-0.003146085888147354,-0.0011194183974635558,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.347676680792166,12.347676680792166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.555507355782887e-17,0.0
1776430817.482041,0.3839387893676758,manual,0.0,0.0,0.0,-0.0,25.799999237060547,15.168000221252441,390.0,25.799999237060547,0.0,0.0,0.0,1.5714816827096993,0.0,-0.0028797700069844723,0.0,0.26631588116288185,-0.2967706269632089,0.0,1.5714233383320027,0.0,-0.002619553244497803,0.0,-0.31872251043600897,-0.11114862878393005,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,339973728.0,1.5714816827096993,-0.0028797700069844723,0.0024138727916000182,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,-0.0,0.0,0.0,0.0,12.347798206896073,12.347798206896073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.396999422922152e-16,0.0
1776430817.4956803,0.39757823944091797,manual,0.0,0.0,0.0,0.0,25.799999237060547,15.168000221252441,390.0,25.799999237060547,0.0,0.0,0.0,1.5714473006495577,0.0,-0.0025246820878237486,0.0,0.3550879191607237,-0.29878032118084974,0.0,1.5714276515491625,0.0,-0.002602476436296473,0.0,-0.1974366331085971,-0.1449223334153756,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,339973760.0,1.5714473006495577,-0.0025246820878237486,0.0024138727916000508,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.347253107390316,12.347253107390316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.451449386386868e-16,0.0
1776430817.509172,0.4110698699951172,manual,0.0,0.0,0.0,0.0,25.600000381469727,15.17199993133545,390.0,25.799999237060547,-0.1999988555908203,-0.0,0.0,1.5714344190377723,0.0,-0.003945033997297287,0.0,-1.4203519094735384,-0.46120126877025314,0.0,1.5714288696971124,0.0,-0.00284413679727662,0.0,-0.41756138285428657,-0.20185254177925355,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,339973760.0,1.5714344190377723,-0.003945033997297287,0.0024138727916000295,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.3470736536633,12.3470736536633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0929108595560741e-15,0.0
1776430817.52221,0.42410778999328613,manual,0.0,0.0,0.0,0.0,25.600000381469727,15.17199993133545,390.0,25.799999237060547,-0.1999988555908203,-0.0,0.0,1.5714360584162599,0.0,-0.0017257335130125284,0.0,2.2193004842847586,0.19014806980574406,0.0,1.571430163666559,0.0,-0.0026428242061090836,0.0,0.05707375323074154,-0.131292431693954,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,339973760.0,1.5714360584162599,-0.0017257335130125284,0.002413872791600026,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.347067952591848,12.347067952591848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31786904599229e-16,0.0
1776430817.5351987,0.43709659576416016,manual,0.0,0.0,0.0,0.0,25.700000762939453,15.168000221252441,390.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.5714360584162599,0.0,-0.0017257335130125284,0.0,0.0,0.19014806980574406,0.0,1.5714312247215052,0.0,-0.0024777478813517036,0.0,0.04680047764920807,-0.07343314142400836,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,339973792.0,1.5714360584162599,-0.0017257335130125284,0.002413872791600055,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.347067952591848,12.347067952591848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0066581329595397e-16,0.0
1776430817.5493455,0.45124340057373047,manual,0.0,0.0,0.0,0.0,25.700000762939453,15.168000221252441,390.0,25.799999237060547,-0.09999847412109375,-0.0,0.0,1.57144262050459,0.0,-0.002435909816995263,0.0,-0.7101763039827347,-0.14519848359027065,0.0,1.5714332759624607,0.0,-0.0024702170297675446,0.0,-0.08945534304454161,-0.08635090301393558,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,339973824.0,1.57144262050459,-0.002435909816995263,0.0024138727915999397,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.347178460580553,12.347178460580553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1036068917293184e-15,0.0
1776430817.566655,0.468552827835083,manual,0.0,0.0,0.0,0.0,25.899999618530273,15.168000221252441,394.0,25.799999237060547,0.10000038146972656,0.0,0.0,1.5714434301006748,0.0,-0.0017257335130125284,0.0,0.7101763039827347,-0.11179715838631665,0.0,1.5714351037073393,0.0,-0.002336209996751642,0.0,0.05447835342036811,-0.09093122898096417,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,339973824.0,1.5714434301006748,-0.0017257335130125284,0.002413872791600061,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.347183794170563,12.347183794170563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.013105285753716e-16,0.0
1776430817.5754693,0.4773671627044678,manual,0.0,0.0,0.0,0.0,25.799999237060547,15.168000221252441,390.0,25.799999237060547,0.0,0.0,0.0,1.571435103531733,0.0,-0.0031460861209779978,0.0,-1.4203526079654694,-0.4321565287472353,0.0,1.5714351036757301,0.0,-0.0024819876991123858,0.0,-0.21099121962908263,-0.15235178293889298,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,339973824.0,1.571435103531733,-0.0031460861209779978,0.002413872791600042,0.0013604166666666665,9.427083333333333e-06,0.0013698437499999998,0.0,0.0,0.0,0.0,12.347070246450942,12.347070246450942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.904212291736618e-16,0.0
