trajectory,t,tau_residual_target,tau_residual_pred,theta,omega,motor_input_a
chrono_run_1.finalized,1.2936646938323975,0.014619535581520257,0.01212867148954969,-3.977545922167416e-05,-0.0022066441226462,0.0
chrono_run_1.finalized,1.3064689636230469,0.014720682220184073,0.012126763790164082,-3.475477282455722e-05,-0.0021360591797517,0.0
chrono_run_1.finalized,1.3196120262145996,0.014803291909940022,0.012125199482115469,-3.063780997892133e-05,-0.0020781795265783,0.0
chrono_run_1.finalized,1.3331863880157473,0.014870751393780236,0.01212391675317858,-2.7261900445499896e-05,-0.002030718210976,0.0
chrono_run_1.finalized,1.3467087745666504,0.014630607498934207,0.01211768626254008,-2.0298999711882366e-05,-0.0017521154714976,0.0
chrono_run_1.finalized,1.3599178791046143,0.014818251207695048,0.012120458851649283,-1.4165101483321135e-05,-0.001923135354206,0.0
chrono_run_1.finalized,1.3729593753814695,0.014855020698429387,0.012120123890750827,-1.1552574997697302e-05,-0.0019195609564704,0.0
chrono_run_1.finalized,1.3863542079925537,0.014885169646330621,0.012119849223919411,-9.410303279485757e-06,-0.0019166299503272,0.0
chrono_run_1.finalized,1.4010293483734133,0.014660004192015732,0.012122676438033735,-9.62871689212431e-06,-0.0020580372268463,0.0
chrono_run_1.finalized,1.4132592678070068,0.014473429874338237,0.012124994759148161,-9.807816054487922e-06,-0.0021739911935919,0.0
chrono_run_1.finalized,1.426539182662964,0.014450606670595475,0.012126361007237435,-1.0935991286270396e-05,-0.0022371155126441,0.0
chrono_run_1.finalized,1.4398629665374756,0.014431709574722496,0.012127481331978671,-1.1861094976332024e-05,-0.0022888774542669,0.0
chrono_run_1.finalized,1.453831434249878,0.014416114833234694,0.012128399999146033,-1.261968000218256e-05,-0.0023313222463976,0.0
chrono_run_1.finalized,1.4664926528930664,0.014403271078785527,0.012129153306814635,-1.3241719723379995e-05,-0.0023661269759448,0.0
chrono_run_1.finalized,1.4798176288604736,0.014392706480489873,0.01212977101950056,-1.3751792294761896e-05,-0.0023946668541735,0.0
chrono_run_1.finalized,1.4929673671722412,0.01438402392016713,0.012130277544170376,-1.4170051803295054e-05,-0.002418069554321,0.0
chrono_run_1.finalized,1.5068643093109133,0.014376892243694995,0.012130692894579442,-1.4513024600292243e-05,-0.002437259768442,0.0
chrono_run_1.finalized,1.5198051929473877,0.014371036819575562,0.012131033482035748,-1.4794262293829938e-05,-0.0024529957440212,0.0
chrono_run_1.finalized,1.533564567565918,0.014555019506508152,0.012131064726600704,-1.5707008915245655e-05,-0.0024499202771565,0.0
chrono_run_1.finalized,1.5465829372406006,0.01467388910394375,0.012133438360760819,-1.773309768672969e-05,-0.0025592511622047,0.0
chrono_run_1.finalized,1.5610418319702148,0.014543673219482724,0.012132810450924847,-2.2150423470762782e-05,-0.0025050917863878,0.0
chrono_run_1.finalized,1.5739264488220217,0.01463548919693777,0.012135430944351263,-2.5431774527633636e-05,-0.0026204707247045,0.0
chrono_run_1.finalized,1.5868923664093015,0.014648027122615093,0.01213180178602701,-2.4271328369986352e-05,-0.0024434390597603,0.0
chrono_run_1.finalized,1.5999767780303955,0.014705535565985526,0.012129997109156082,-2.2363012607900664e-05,-0.0023621890037741,0.0
chrono_run_1.finalized,1.6141488552093506,0.014510500455605299,0.012132041598096865,-2.1169418838246075e-05,-0.0024713325511915,0.0
chrono_run_1.finalized,1.6276447772979736,0.014638358363571429,0.012129834257829075,-1.939881718792591e-05,-0.0023690826579985,0.0
chrono_run_1.finalized,1.6396701335906982,0.014467683023037766,0.012128010860579163,-1.7814528915075873e-05,-0.0022852377455803,0.0
chrono_run_1.finalized,1.6535077095031738,0.014333116561617636,0.012129144364965214,-1.7433926598424163e-05,-0.0023443166521142,0.0
chrono_run_1.finalized,1.666346788406372,0.01422266833415094,0.012130073839550943,-1.712183269876976e-05,-0.002392761355472,0.0
chrono_run_1.finalized,1.6796705722808838,0.01413204354252305,0.012130836009376379,-1.686591570105315e-05,-0.0024324860122254,0.0
chrono_run_1.finalized,1.6931753158569336,0.014057698472073358,0.012131460989080457,-1.665606376292553e-05,-0.0024650602307632,0.0
chrono_run_1.finalized,1.7068536281585691,0.013996716232167783,0.0121319734727385,-1.6483985173660883e-05,-0.0024917710899642,0.0
chrono_run_1.finalized,1.7201759815216064,0.013946699164576255,0.0121323937095403,-1.634288073046387e-05,-0.002513673994509,0.0
chrono_run_1.finalized,1.7335011959075928,0.014151526349092561,0.012134629666257205,-1.9259098133508254e-05,-0.0026115292104338,0.0
chrono_run_1.finalized,1.7475576400756836,0.0142163884886692,0.012131774648781884,-2.230574979479957e-05,-0.002452085984898,0.0
chrono_run_1.finalized,1.7596750259399414,0.014154690422582309,0.012134160976121697,-2.453390045197616e-05,-0.0025610270425527,0.0
chrono_run_1.finalized,1.7732014656066895,0.014068727263011829,0.012130695594806536,-2.602986451114587e-05,-0.0023787162735563,0.0
chrono_run_1.finalized,1.786698818206787,0.01432608364715949,0.012132939124100317,-2.738936893106977e-05,-0.0024848849124129,0.0
chrono_run_1.finalized,1.8004660606384275,0.014179033794001459,0.012128595941079377,-2.6919006880046376e-05,-0.0022683428682323,0.0
chrono_run_1.finalized,1.8129482269287112,0.01405660009112794,0.012125034544012718,-2.653330999820719e-05,-0.0020907783920042,0.0
chrono_run_1.finalized,1.8268342018127441,0.013927876474743273,0.01212817591231027,-2.660369836686761e-05,-0.0022487758495403,0.0
chrono_run_1.finalized,1.8396041393280032,0.01382118310092569,0.012130751841222512,-2.6661416829169157e-05,-0.0023783337647198,0.0
chrono_run_1.finalized,1.8534085750579832,0.01398333014381325,0.01212800719214585,-2.8833813138329856e-05,-0.0022289077857333,0.0
chrono_run_1.finalized,1.8666961193084717,0.01408775536054866,0.012129090956658707,-2.9107217073483257e-05,-0.0022821471182,0.0
chrono_run_1.finalized,1.8805921077728271,0.01409033842293527,0.012131103102599138,-2.476599601377221e-05,-0.0024056982469304,0.0
chrono_run_1.finalized,1.8934037685394285,0.01412571341127122,0.01213222640741473,-2.2267826537045436e-05,-0.0024750521969005,0.0
chrono_run_1.finalized,1.9066610336303713,0.014154635819997133,0.012133147519701872,-2.0219327566129475e-05,-0.002531922435876,0.0
chrono_run_1.finalized,1.9206430912017822,0.014137623168786173,0.012133110805938721,-1.6975732470794697e-05,-0.0025465980981567,0.0
chrono_run_1.finalized,1.9327826499938965,0.014280175918344335,0.012134766438225178,-1.5313480692619404e-05,-0.0026385269754249,0.0
chrono_run_1.finalized,1.9462769031524656,0.014176905096697431,0.012134148910948736,-1.322573783930222e-05,-0.0026180348537472,0.0
chrono_run_1.finalized,1.9634411334991455,0.014344357524516408,0.012133319580023706,-1.1454660491292558e-05,-0.0025852523471318,0.0
chrono_run_1.finalized,1.9742264747619631,0.014246086716390603,0.012132378200480552,-1.0553013738183157e-05,-0.0025423917248676,0.0
chrono_run_1.finalized,1.9867932796478271,0.014391780466236978,0.01213048117369866,-1.4363037664700207e-05,-0.0024273511804129,0.0
chrono_run_1.finalized,2.000004768371582,0.01432223487332312,0.01213050469859549,-1.7429592109928747e-05,-0.0024129127681581,0.0
chrono_run_1.finalized,2.014677047729492,0.014368244382599106,0.012129230362330434,-1.9689888431738863e-05,-0.0023371574027507,0.0
chrono_run_1.finalized,2.0274980068206787,0.014212899603644967,0.012125909663969925,-2.098059267393805e-05,-0.0021631852352394,0.0
chrono_run_1.finalized,2.039861679077148,0.014314180871776286,0.012125485597973681,-1.9694721378801205e-05,-0.002148359792597,0.0
chrono_run_1.finalized,2.052851676940918,0.014319104369532034,0.012130297140025916,-1.9506759189198997e-05,-0.0023918664409735,0.0
chrono_run_1.finalized,2.067661762237549,0.014436848194539083,0.01213399574633624,-1.691010824574673e-05,-0.0025915418926423,0.0
chrono_run_1.finalized,2.0816996097564697,0.014336292888675524,0.012131131329980489,-1.6021505372689444e-05,-0.0024516753511485,0.0
chrono_run_1.finalized,2.093318223953247,0.014561546719659558,0.012131614940848688,-1.5090899282606883e-05,-0.0024807954886802,0.0
chrono_run_1.finalized,2.1065516471862793,0.014333955066478438,0.012133054601224982,-1.52395278215298e-05,-0.0025526109019749,0.0
chrono_run_1.finalized,2.120428085327148,0.0145249401377547,0.012133234433433357,-1.4869270225333246e-05,-0.0025635626403578,0.0
chrono_run_1.finalized,2.135021924972534,0.014654193152499289,0.012134145746522905,-1.2714526378460546e-05,-0.0026204799663506,0.0
chrono_run_1.finalized,2.1469953060150146,0.014423920644778154,0.012131669908915281,-1.042044069183542e-05,-0.0025073625052686,0.0
chrono_run_1.finalized,2.1605536937713623,0.014352295174543377,0.01213151617763792,-8.287556435112546e-06,-0.002510479988219,0.0
chrono_run_1.finalized,2.1741302013397217,0.014293562142883772,0.01213139011872753,-6.538591344599788e-06,-0.0025130363242383,0.0
chrono_run_1.finalized,2.1874046325683594,0.014458775063037204,0.0121322021671626,-4.752889915152857e-06,-0.0025630693783835,0.0
chrono_run_1.finalized,2.200052261352539,0.014594218739916802,0.012132868048086758,-3.288614743006374e-06,-0.0026040964827825,0.0
chrono_run_1.finalized,2.2133400440216064,0.014612703294510756,0.012127960818768976,-1.4492553434482576e-06,-0.0023660963140259,0.0
chrono_run_1.finalized,2.2267231941223145,0.014527428507725359,0.012130467503689138,1.3058629481690374e-06,-0.0025064944792772,0.0
chrono_run_1.finalized,2.2406649589538574,0.014384704994825503,0.012129740652666282,2.867449749007152e-06,-0.0024778102732269,0.0
chrono_run_1.finalized,2.254230499267578,0.014195621754125521,0.012126514413198144,5.0816465278887685e-06,-0.0023264575314582,0.0
chrono_run_1.finalized,2.266336679458618,0.014039863388082255,0.012123868903964347,6.897287886571693e-06,-0.0022023482832079,0.0
chrono_run_1.finalized,2.280092716217041,0.014267977427923557,0.012128242878948176,1.2643663018430493e-05,-0.0024521159282045,0.0
chrono_run_1.finalized,2.2928504943847656,0.014453684413286849,0.01213182956102721,1.7355690626554706e-05,-0.0026569253971018,0.0
chrono_run_1.finalized,2.309230089187622,0.014677756464052952,0.012132634642696044,2.0399522570788185e-05,-0.0027130163937203,0.0
chrono_run_1.finalized,2.319993495941162,0.014581062706737818,0.01212841324403852,2.4150279071721164e-05,-0.0025193265502628,0.0
chrono_run_1.finalized,2.3329954147338867,0.014622574200574874,0.012130253970183469,2.808122005135327e-05,-0.002632143231082,0.0
chrono_run_1.finalized,2.34713077545166,0.014681249827008464,0.012133353032346774,3.125770008222661e-05,-0.0028045477854613,0.0
chrono_run_1.finalized,2.360800266265869,0.014729215503037027,0.01213589427317407,3.386241370754275e-05,-0.0029459195200524,0.0
chrono_run_1.finalized,2.374311923980713,0.014778659817001221,0.012130996797415083,3.607380686908517e-05,-0.0027103071138551,0.0
chrono_run_1.finalized,2.3868842124938965,0.014654067107236272,0.01212805383913728,3.981642427185832e-05,-0.0025810207662223,0.0
chrono_run_1.finalized,2.4005672931671143,0.014480276095224254,0.012129161995609048,3.9406811235250296e-05,-0.0026347956295595,0.0
chrono_run_1.finalized,2.414348363876343,0.01433774062165307,0.012130070684743163,3.907092854523172e-05,-0.0026788910174959,0.0
chrono_run_1.finalized,2.428018808364868,0.014220846452999229,0.012130815810389347,3.8795504739416485e-05,-0.0027150492356039,0.0
chrono_run_1.finalized,2.4402172565460205,0.014029628680287756,0.01212782498544346,3.97076744680038e-05,-0.0025689303392166,0.0
chrono_run_1.finalized,2.453242540359497,0.014177962344573344,0.012132249148286615,3.8278913692839137e-05,-0.002784671147811,0.0
chrono_run_1.finalized,2.4663832187652592,0.014299337011843874,0.012135876975026492,3.7107329857204114e-05,-0.0029615786108583,0.0
chrono_run_1.finalized,2.48075795173645,0.014106367854985648,0.012133085118675774,3.6749696185102646e-05,-0.0028190213274441,0.0
chrono_run_1.finalized,2.493614673614502,0.014286236192538701,0.012135763760832259,3.748347509245019e-05,-0.0029577878244783,0.0
chrono_run_1.finalized,2.5068211555480957,0.01443367718341875,0.012137960252815732,3.808517379647517e-05,-0.0030715763520463,0.0
chrono_run_1.finalized,2.5199975967407227,0.014358873111097622,0.012133022834056754,3.938847180482426e-05,-0.0028293246829297,0.0
chrono_run_1.finalized,2.534712314605713,0.01429657765768846,0.012133736765619279,4.037962015937821e-05,-0.0028703627749388,0.0
chrono_run_1.finalized,2.5474379062652592,0.014396979133058483,0.012135550030338846,4.472576084043679e-05,-0.0029839088864938,0.0
chrono_run_1.finalized,2.560640335083008,0.014549031959416895,0.012132802225391176,4.627981671638793e-05,-0.0028533111203048,0.0
chrono_run_1.finalized,2.573270559310913,0.014673651080715581,0.012130549030443359,4.755414253466786e-05,-0.0027462209520299,0.0
chrono_run_1.finalized,2.588984727859497,0.014571675685398992,0.012131335547792223,4.762677412896465e-05,-0.0027862387906708,0.0
chrono_run_1.finalized,2.6008927822113037,0.014698735475601016,0.012129868039239091,4.976973618580792e-05,-0.0027231795754092,0.0
chrono_run_1.finalized,2.6138172149658203,0.014504261187569707,0.012128345638802121,5.154736600400348e-05,-0.0026554920520551,0.0
chrono_run_1.finalized,2.6269047260284424,0.014655171614947114,0.01212775333931102,5.278633180157749e-05,-0.0026319462165839,0.0
chrono_run_1.finalized,2.640551090240479,0.014523578463462805,0.01212468133599531,5.430155926220616e-05,-0.0024848069386902,0.0
chrono_run_1.finalized,2.653907060623169,0.014415315922637156,0.01212216229963771,5.554404577992168e-05,-0.0023641527308173,0.0
chrono_run_1.finalized,2.6669859886169434,0.014532739229412442,0.01212416457334085,5.708618858817041e-05,-0.002472942807367,0.0
chrono_run_1.finalized,2.680995225906372,0.014532204095415727,0.012123063313512367,5.412842790860465e-05,-0.0024023610017416,0.0
chrono_run_1.finalized,2.6935634613037114,0.014531651309991513,0.012122160283243703,5.170306415136072e-05,-0.0023444839211288,0.0
chrono_run_1.finalized,2.706989049911499,0.014531101310553803,0.012121419800299906,4.97142658704207e-05,-0.0022970247150263,0.0
chrono_run_1.finalized,2.7212886810302734,0.014427417465349347,0.012125525577159818,4.5360041558550905e-05,-0.0024818136598673,0.0
chrono_run_1.finalized,2.733856678009033,0.014458882025029405,0.012126089139690505,4.12982007318812e-05,-0.00248952993499,0.0
chrono_run_1.finalized,2.746907234191895,0.014303984405261693,0.012124326701009372,3.802376269064237e-05,-0.0023840045127132,0.0
chrono_run_1.finalized,2.761991500854492,0.014447914748427743,0.012123805404463886,3.5606344118729745e-05,-0.0023454105669652,0.0
chrono_run_1.finalized,2.7738490104675293,0.014570476528973038,0.012122767124731794,3.339504513060471e-05,-0.0022818055977725,0.0
chrono_run_1.finalized,2.786919593811035,0.014437015388086125,0.01212240387164957,3.3024723474376145e-05,-0.0022616074567138,0.0
chrono_run_1.finalized,2.8005597591400146,0.014591998163371407,0.01212660033807429,3.216111014519808e-05,-0.0024687504748906,0.0
chrono_run_1.finalized,2.812994480133056,0.014458616469366912,0.01212887568684719,3.0442029138702675e-05,-0.0025746919243467,0.0
chrono_run_1.finalized,2.827038288116455,0.014349108062864921,0.012130741476423651,2.9032382713376445e-05,-0.0026615639129007,0.0
chrono_run_1.finalized,2.8396370410919194,0.01440119437510975,0.012130433350759811,3.0381402546791808e-05,-0.002652904109317,0.0
chrono_run_1.finalized,2.853616952896118,0.014413656169371389,0.012129021543531706,3.0411155356418848e-05,-0.0025818872030198,0.0
chrono_run_1.finalized,2.86763858795166,0.014456682164829126,0.012126155889919284,3.165321415538732e-05,-0.0024437585056581,0.0
chrono_run_1.finalized,2.8799867630004883,0.01449159385235571,0.012123806059485551,3.267170237054147e-05,-0.0023304929738215,0.0
chrono_run_1.finalized,2.894335985183716,0.014446272026375821,0.012122389681950643,3.4728708492396366e-05,-0.0022695731713947,0.0
chrono_run_1.finalized,2.906821966171264,0.01456968878786681,0.012125713972313084,3.280423369761647e-05,-0.0024273455023197,0.0
chrono_run_1.finalized,2.9200220108032227,0.014414154990009998,0.012125545157141444,3.164073875559467e-05,-0.0024129081121217,0.0
chrono_run_1.finalized,2.9340102672576904,0.014623093034373372,0.012127811770300314,3.1981092758678814e-05,-0.0025289011868762,0.0
chrono_run_1.finalized,2.948056221008301,0.014721253298592295,0.0121317459504064,3.054192863720828e-05,-0.0027198893092126,0.0
chrono_run_1.finalized,2.9599170684814453,0.014558165927046871,0.012132338685318956,3.0325839197837857e-05,-0.0027486678348115,0.0
chrono_run_1.finalized,2.9730477333068848,0.014687571362127604,0.012133167950778649,2.675253966093155e-05,-0.0027722662258026,0.0
chrono_run_1.finalized,2.9865562915802,0.014536394668691527,0.012128945094613026,2.528785282542685e-05,-0.0025519324038212,0.0
chrono_run_1.finalized,2.9999020099639893,0.014644074061417102,0.01212773413423062,2.376134767979503e-05,-0.0024831114376737,0.0
chrono_run_1.finalized,3.014959335327148,0.01461693810438489,0.012122185163359759,2.36796118670951e-05,-0.0022029727934972,0.0
chrono_run_1.finalized,3.027044296264648,0.014671472511098809,0.012123072950496028,2.312519511415102e-05,-0.0022449014577268,0.0
chrono_run_1.finalized,3.0398480892181396,0.014751627811431012,0.012121384819036705,2.1485890367045105e-05,-0.0021514512276782,0.0
chrono_run_1.finalized,3.0539779663085938,0.014620898174122352,0.012122632019775382,1.9195521732025677e-05,-0.0022026537737553,0.0
chrono_run_1.finalized,3.0667433738708496,0.01451356298568778,0.01212365472595331,1.7317419451309742e-05,-0.0022446398615385,0.0
chrono_run_1.finalized,3.0805587768554683,0.014355120294038817,0.012120711903365812,1.5556470631869703e-05,-0.0020873208514454,0.0
chrono_run_1.finalized,3.09307599067688,0.014223200577625873,0.012118298796192879,1.411249259992887e-05,-0.001958319263169,0.0
