trajectory,t,tau_residual_target,tau_residual_pred,theta,omega,motor_input_a
chrono_run_1.finalized,10.373209476470947,0.06345192618356132,-0.1688956707842304,6.750313252788166,9.93672210334927,0.02726873011912308
chrono_run_1.finalized,10.386688232421875,-0.003735832759532487,-0.14724236041604122,6.876041415060149,8.774065036123355,0.04489635917833279
chrono_run_1.finalized,10.400712490081787,-0.056690856466163286,-0.12620602845790774,6.979138508123175,7.820686240998105,0.05510301390825192
chrono_run_1.finalized,10.414718627929688,-0.09883325155047329,-0.09751201396568597,7.073510446313706,6.524440924729805,0.07862847023746922
chrono_run_1.finalized,10.426941156387329,-0.1258916782846494,-0.06873963279686388,7.150583054639885,5.276115833056807,0.0979193444274274
chrono_run_1.finalized,10.440654754638672,-0.1233088138992876,-0.039401939029429275,7.208979157388918,3.985033333135573,0.1137378612631931
chrono_run_1.finalized,10.454010963439941,-0.12052495747022585,-0.013481206484593833,7.256863961643125,2.926345683200162,0.09330104602982467
chrono_run_1.finalized,10.467248916625975,-0.11211823427891959,0.009515235277086032,7.29173852770868,1.928935945423108,0.10798885767579171
chrono_run_1.finalized,10.479893922805788,-0.0882730095575946,0.032465889666697154,7.308089044035287,0.8798923388333746,0.08864086329414922
chrono_run_1.finalized,10.493122816085815,-0.032486940191135516,0.052824116042983024,7.313630040717331,-0.0949405183321698,0.07277550790120237
chrono_run_1.finalized,10.506638050079346,0.013734201439122878,0.0712344802171303,7.299377554245012,-1.0922348653216858,0.05976591647898594
chrono_run_1.finalized,10.52118921279907,0.05167829072524857,0.08563383473387899,7.287690515337712,-1.910016229853089,0.08803205034547111
chrono_run_1.finalized,10.53435158729553,0.1118186994700684,0.09964482630289313,7.243014744118922,-2.8418689977190352,0.07360828121462175
chrono_run_1.finalized,10.547013282775879,0.16572788561912266,0.11176611400167838,7.1930549563123245,-3.680945580906709,0.0617807905273253
chrono_run_1.finalized,10.56032943725586,0.21839713451231288,0.12244218480738486,7.138030374417204,-4.441932448029292,0.05208224816374219
chrono_run_1.finalized,10.574536800384521,0.2662733664875936,0.13115983662958908,7.078151068779809,-5.134603311607653,0.07852744452423686
chrono_run_1.finalized,10.587226867675781,0.298315985489272,0.14010893934904767,6.997793760253394,-5.811506040286342,0.06484250450987425
chrono_run_1.finalized,10.600600957870483,0.30324084406007046,0.14867202360219933,6.898913099238311,-6.438375665009898,0.05362085369809689
chrono_run_1.finalized,10.61294889450073,0.3086744859523563,0.15752335383156668,6.817830957205943,-6.952408757283214,0.04441910003243945
chrono_run_1.finalized,10.626772165298462,0.2985286105571471,0.16634813102515753,6.734464946290188,-7.393969718325751,0.036873662026600355
chrono_run_1.finalized,10.640540838241577,0.29095947106924946,0.17489576730449857,6.66610481733927,-7.756049706380631,0.030110402724483197
chrono_run_1.finalized,10.654008388519287,0.2851854235638375,0.18196713685362365,6.610049511599517,-8.052955296585633,0.05593852961609527
chrono_run_1.finalized,10.667475461959839,0.2164128647444798,0.19276609099121364,6.478024374566889,-8.319683146972192,0.07711759366721717
chrono_run_1.finalized,10.68032693862915,0.15976867130176403,0.20585208923940598,6.352687075479245,-8.529291974950791,0.09448442618913712
chrono_run_1.finalized,10.693355798721313,0.11361618403833576,0.22000858359185307,6.249910490227376,-8.701171213893243,0.077855229543757
chrono_run_1.finalized,10.70708155632019,0.08501632728734701,0.2372719242932844,6.115332049306513,-8.79187445789246,0.1165992903544818
chrono_run_1.finalized,10.720488548278807,0.08144149062887213,0.2578780030871957,5.972602341322463,-8.809669468191544,0.14836942021927615
chrono_run_1.finalized,10.734119176864624,0.07702642213482405,0.27744446120097416,5.855563980775542,-8.824261376636793,0.1744209267084075
chrono_run_1.finalized,10.748019695281982,0.09172073064789943,0.2977727590114221,5.743877338274202,-8.795975581893929,0.17358915873359684
chrono_run_1.finalized,10.7605140209198,0.1432360846235431,0.3220394763342201,5.607361990961087,-8.663021975749214,0.1930851100928849
chrono_run_1.finalized,10.773943901062012,0.21036697544517097,0.3453751927292204,5.481292591824312,-8.502499545688087,0.20907179020750105
chrono_run_1.finalized,10.786895036697388,0.26466344149298693,0.36762643242147536,5.364294375241407,-8.329437761466917,0.2221808679014863
chrono_run_1.finalized,10.80009150505066,0.30653531398475903,0.3864008485070305,5.2683558376434245,-8.187527098405557,0.23293031161055422
chrono_run_1.finalized,10.814156293869019,0.3761375038252459,0.4071379869026436,5.1516792329828265,-7.919136438450736,0.2550108576492556
chrono_run_1.finalized,10.827756643295288,0.4354233501524889,0.4256755957751436,5.044381005294582,-7.64554263712848,0.2731169054009906
chrono_run_1.finalized,10.839802026748657,0.4823338138138617,0.44243451307951476,4.945132346353702,-7.383916705456829,0.2879638645574134
chrono_run_1.finalized,10.8540256023407,0.5226451560569592,0.45837800160734354,4.853019441126272,-7.116173564471914,0.24874836831909802
chrono_run_1.finalized,10.866897821426392,0.5536432745389707,0.4713533425882064,4.777486858839779,-6.896624188864285,0.20390166209032493
chrono_run_1.finalized,10.880165100097654,0.5782364867174008,0.4840642767642266,4.6952243486383045,-6.639255444030091,0.17274336312006014
chrono_run_1.finalized,10.893272399902344,0.5969333840974129,0.49586345359265377,4.609216486575961,-6.3448029818659055,0.147193557964443
chrono_run_1.finalized,10.906362295150757,0.6154422644999062,0.5056946241808041,4.529955501139713,-6.064778621521644,0.12624271773683693
chrono_run_1.finalized,10.921242713928223,0.6244400100366538,0.5125588306574482,4.456531173890495,-5.813427345685346,0.1713430273769089
chrono_run_1.finalized,10.934065341949463,0.6288634585940613,0.5190909341949508,4.3731113806236985,-5.498150903503488,0.20832528128176803
chrono_run_1.finalized,10.94823360443115,0.6308814419543327,0.5243441322076979,4.297544927472514,-5.223293816632749,0.23865072948375238
chrono_run_1.finalized,10.959856033325195,0.6287759875487009,0.5278876524006388,4.228788152224916,-4.953185921093932,0.2635175970093796
chrono_run_1.finalized,10.975423812866211,0.6224306077986215,0.5322652418960585,4.159628660503722,-4.67509991829446,0.2172184297536849
chrono_run_1.finalized,10.986829996109009,0.6192801052646517,0.5355279492086104,4.096912322589171,-4.432288836459099,0.1792531126040153
chrono_run_1.finalized,11.000164270401001,0.6159073520894615,0.5376087109251557,4.04548492549924,-4.233183749354103,0.14812155254128623
chrono_run_1.finalized,11.013037681579592,0.6124304198369067,0.5390727216747802,3.9919749956144335,-4.028931535905301,0.12259367328984838
chrono_run_1.finalized,11.027148485183716,0.6058754529237473,0.5384214275237879,3.9426529011874383,-3.8450183578859503,0.15924280983174552
chrono_run_1.finalized,11.04027247428894,0.6000703596460257,0.5388679806321455,3.9022087837573016,-3.694209551910083,0.1358171041306959
chrono_run_1.finalized,11.053760290145876,0.592269622994557,0.538678987148919,3.849271120582815,-3.493319954476364,0.11097402524984155
chrono_run_1.finalized,11.067327737808228,0.5834000498584215,0.5379381363934945,3.801349154720289,-3.312867203674036,0.09060270056754098
chrono_run_1.finalized,11.08071756362915,0.5775382948648804,0.5366348931413234,3.757686199969554,-3.150978244387588,0.08077421412206086
chrono_run_1.finalized,11.093829870223999,0.5724605045357178,0.5354133106093114,3.721882577073951,-3.0182292977727,0.0659288554427608
chrono_run_1.finalized,11.10694408416748,0.5670632376613887,0.5332167404858335,3.680286194167094,-2.868469027896759,0.06799366139439932
chrono_run_1.finalized,11.120697498321533,0.5604800538252943,0.5305519697190061,3.638728327400672,-2.715161766152015,0.06968680227474289
chrono_run_1.finalized,11.13383173942566,0.5548789832213815,0.5280657442854737,3.6046508766522063,-2.589449811521325,0.07107517779662463
chrono_run_1.finalized,11.14783835411072,0.5494049221923623,0.5258271438258103,3.573212928004679,-2.4697318925513687,0.057849645861896754
chrono_run_1.finalized,11.160792827606201,0.5409429973320891,0.522774646439884,3.537731377819523,-2.32885144515079,0.04794070946942624
chrono_run_1.finalized,11.173109769821167,0.5338845131309826,0.5200527729068165,3.5086365066676954,-2.213329478282315,0.03981538162760041
chrono_run_1.finalized,11.186994552612303,0.52711005606257,0.5169139558143145,3.4790394907849747,-2.089663562999604,0.03315261279730324
chrono_run_1.finalized,11.2005934715271,0.5214835282260936,0.5142033557068308,3.454769937761144,-1.9882575124677808,0.027131142287795007
chrono_run_1.finalized,11.213969945907593,0.5155414118208097,0.5106659266330974,3.429882663317527,-1.8658282563234336,0.030203537156643766
chrono_run_1.finalized,11.227157592773438,0.5100137452171488,0.5070162851844456,3.4051439357989737,-1.7349483903466536,0.025720900674441542
chrono_run_1.finalized,11.240402460098267,0.5039461232066831,0.503405651659447,3.38296688189414,-1.607189797927884,0.02204513875903572
chrono_run_1.finalized,11.254847764968872,0.4989486462429953,0.4999022172523187,3.3630835084044297,-1.4836045349909437,0.018329013713744735
chrono_run_1.finalized,11.267035245895388,0.49482930456312957,0.4969713417867263,3.3467791421428674,-1.3822646193826529,0.015029791245270683
chrono_run_1.finalized,11.281397581100464,0.4920313657053873,0.49326623468202885,3.3293316369726327,-1.2500145907761604,0.012324428821121964
chrono_run_1.finalized,11.293423652648928,0.489536935413951,0.4898175168014245,3.313973436491598,-1.1271725207528274,0.010106031633320009
chrono_run_1.finalized,11.306724071502686,0.4872594892098759,0.4866113708971672,3.3004664709828275,-1.0127320728866116,0.008286945939322408
chrono_run_1.finalized,11.321215152740479,0.485359887241866,0.4836369752756211,3.288607943327632,-0.905995874660973,0.0067952956702443746
chrono_run_1.finalized,11.333773374557495,0.47483003547388797,0.4800453534149653,3.277382429157593,-0.7655498640014397,0.0037181422436067353
chrono_run_1.finalized,11.347696065902712,0.46994132294668073,0.4765281099530633,3.268147896816559,-0.6258883813167022,0.003606876708422074
chrono_run_1.finalized,11.360270023345947,0.4680785317560733,0.4733102772213867,3.26072478271598,-0.4945560949145172,0.003515638969570652
chrono_run_1.finalized,11.373622655868532,0.4665493790209666,0.4708015815386194,3.2546378291535047,-0.3868636200647254,-0.0017791759762875153
chrono_run_1.finalized,11.38720750808716,0.46529449319731103,0.4686190026365962,3.249646527232275,-0.2985557906878962,-0.0013689243005557622
chrono_run_1.finalized,11.403523206710815,0.45632644498131875,0.4651459914167334,3.24917680315624,-0.1194837814870913,-0.006486518132449378
chrono_run_1.finalized,11.41322922706604,0.4200747955921447,0.46230695811828465,3.2487916294138905,0.0273552660575687,-0.01068294507460214
chrono_run_1.finalized,11.427020072937012,0.411895627624247,0.4593609949464663,3.249954401089743,0.1786186772618261,-0.008850014961173757
chrono_run_1.finalized,11.440484285354616,0.39844203634081554,0.4561829133960777,3.252824771499196,0.3491374746946022,-0.006987012268162481
chrono_run_1.finalized,11.453211545944216,0.39157241897943695,0.45257595316487886,3.260296282318382,0.5707591913848888,-0.012677349441912275
chrono_run_1.finalized,11.46697402000427,0.3775293292102133,0.4480794368044596,3.2696999090633847,0.8445917651079111,-0.017343425924387108
chrono_run_1.finalized,11.479766845703125,0.36601123767636556,0.44439805980380853,3.277410882994287,1.0691344755607894,-0.021169608640016477
chrono_run_1.finalized,11.49416470527649,0.36281462124917196,0.4407651238098628,3.2877869583871804,1.2922801461347742,-0.017953078947484408
chrono_run_1.finalized,11.506754159927366,0.35356368060984267,0.4356882829797586,3.31156056825636,1.638213063374521,-0.014307524530943564
chrono_run_1.finalized,11.52056074142456,0.34659237952184285,0.42988976660009415,3.3441718065443053,2.0470093716961117,-0.011318169909380072
chrono_run_1.finalized,11.53328323364258,0.3408239512858265,0.4249971945349788,3.3709130219404204,2.3822223445198154,-0.008866899119698006
chrono_run_1.finalized,11.546841144561768,0.3360538743864259,0.42188224733535573,3.392840818565235,2.657096982235253,-0.045304856110854996
chrono_run_1.finalized,11.560043811798096,0.3357943035404086,0.4176369088376125,3.4183707670695025,2.949238360119187,-0.04757198194223656
chrono_run_1.finalized,11.57291293144226,0.342255573019117,0.4107882661806154,3.4663937597418397,3.4232057108061564,-0.05439902484931122
chrono_run_1.finalized,11.586446762084961,0.3546145598845821,0.40365917226589465,3.516377788182594,3.887663143310267,-0.05999720003311246
chrono_run_1.finalized,11.599768161773682,0.3689701982439304,0.39571630678987946,3.5689098382010185,4.368178996935806,-0.06458770368382946
chrono_run_1.finalized,11.613262176513672,0.380463541146991,0.38839241853116657,3.611986119216126,4.762201996908748,-0.053501917020740156
chrono_run_1.finalized,11.627116203308105,0.42614358314593315,0.37528886726265215,3.7026633594211655,5.469802600203211,-0.0847675724376588
chrono_run_1.finalized,11.640629768371582,0.47178732472750157,0.36067025418645016,3.793447413750594,6.1545856281993485,-0.11040540987953208
chrono_run_1.finalized,11.654462099075317,0.5091350658699112,0.34328709162710447,3.8854223008330777,6.825483645757012,-0.09055043616988084
chrono_run_1.finalized,11.666796684265137,0.5383643258996714,0.329450758722734,3.9608417082407135,7.375620020154295,-0.14171535649200492
chrono_run_1.finalized,11.680539369583132,0.5057880640195898,0.30134522880548886,4.103814633104238,8.271154740684237,-0.19168059115614672
chrono_run_1.finalized,11.693432569503782,0.47499375754165823,0.2753393778928883,4.221052431492328,9.00549321151879,-0.23265208358074294
chrono_run_1.finalized,11.706809759140015,0.4061638243989812,0.24678609603310292,4.340216049088566,9.715508862308932,-0.2662487073689119
chrono_run_1.finalized,11.720333337783813,0.3464929183647508,0.21971416123251564,4.437930215517482,10.297721695956852,-0.21850394004250775
chrono_run_1.finalized,11.733870267868042,0.11192173616959232,0.17091363359427397,4.61977714316133,11.136915833043016,-0.17967723069752728
chrono_run_1.finalized,11.74695944786072,-0.10718929146680758,0.12082443644344854,4.796401029350238,11.901083162660704,-0.14783932903464328
chrono_run_1.finalized,11.76132345199585,-0.2842463195426988,0.07128224941090515,4.969246568955957,12.571306825889105,-0.14155024973974295
chrono_run_1.finalized,11.773392677307129,-0.43652258618988626,0.030230060720989355,5.110979911432647,13.12089022973639,-0.1556172052672411
chrono_run_1.finalized,11.786932706832888,-0.49001092956893105,-0.019129101719740638,5.2844688294295,13.649254233073782,-0.12778610831913773
chrono_run_1.finalized,11.800395011901855,-0.39511872436643586,-0.07202352750296864,5.484682796801613,14.088632787221576,-0.10496460882169296
chrono_run_1.finalized,11.813647270202637,-0.25698617814292485,-0.11870999463723354,5.677655632463866,14.425929503502651,-0.08625097923378823
chrono_run_1.finalized,11.826984167098999,-0.10121186286449457,-0.15823305609814153,5.864305590337625,14.659801057007918,-0.07090580297170636
chrono_run_1.finalized,11.840328454971313,0.02297008659720562,-0.18665256684483908,6.0173585557941065,14.851575730882235,-0.05794475836813468
chrono_run_1.finalized,11.854347705841063,0.1297334530797023,-0.21114199360827351,6.224565362975911,14.813727508869333,-0.15099670179320587
chrono_run_1.finalized,11.866914749145508,0.1776479891731944,-0.2267448635547111,6.42020113413381,14.692858478354395,-0.16388529485244788
chrono_run_1.finalized,11.88060212135315,0.18460471600166606,-0.23341159410245838,6.605320823834292,14.50090796744836,-0.13553794171034272
chrono_run_1.finalized,11.89368939399719,0.13997853888713246,-0.2308715505312355,6.780890130826327,14.235506763227091,-0.11366111185915828
chrono_run_1.finalized,11.908390760421753,0.046914362204321935,-0.21578438345521705,6.969083756823872,13.80738693866848,-0.1700081094585796
chrono_run_1.finalized,11.920042991638184,-0.053449319176087084,-0.1898090328145582,7.163054379672694,13.227957253087062,-0.2162126474901051
chrono_run_1.finalized,11.933246135711672,-0.1501215452168022,-0.15767622735818046,7.340156287042264,12.61484658602016,-0.254100368675956
chrono_run_1.finalized,11.946892023086548,-0.22274943009441162,-0.12857942291304228,7.485379851085312,12.1120958390253,-0.208452302314284
chrono_run_1.finalized,11.960570335388184,-0.25920956074907514,-0.09704031199266192,7.621492707354541,11.614081120807144,-0.18207288782904832
chrono_run_1.finalized,11.973634243011475,-0.2446690655491891,-0.05060278500774129,7.790224166713,10.781132101795016,-0.1491737678824905
chrono_run_1.finalized,11.986883878707888,-0.2149447213115528,-0.00542954368311277,7.940345962335521,9.99324391108788,-0.12219648952631314
chrono_run_1.finalized,12.000735759735107,-0.18506997830778188,0.03323731543179448,8.063445834745988,9.34717559470803,-0.10007512127424768
chrono_run_1.finalized,12.014773607254027,-0.12971241136044798,0.07381568022507345,8.185135393508292,8.632666699452578,-0.08215159944488311
chrono_run_1.finalized,12.027532815933228,-0.06236539208337122,0.11481020386800306,8.302100195707641,7.865839687325528,-0.0675803113388105
chrono_run_1.finalized,12.040698766708376,0.012933164225903626,0.15489880412646836,8.411460017636808,7.060825383282837,-0.05563185509183095
chrono_run_1.finalized,12.053956031799315,0.07717448867880577,0.1877379629026414,8.501135071618723,6.40071365396783,-0.0461581211753014
chrono_run_1.finalized,12.066903829574585,0.1314309706728235,0.21448625446813804,8.574668615883894,5.859422035929524,-0.0375076594324117
chrono_run_1.finalized,12.080864667892456,0.1976979188438605,0.2460888221604649,8.651657728798465,5.0800525503276885,-0.0303062807345776
chrono_run_1.finalized,12.09388470649719,0.26054884553435637,0.27409040431669707,8.716791111905003,4.34047789699571,-0.024401150202353637
chrono_run_1.finalized,12.106805324554443,0.31276594578356304,0.29689990365181784,8.770200486052365,3.734026681263487,-0.019558943165929984
chrono_run_1.finalized,12.12075662612915,0.35636854976323384,0.31734370182685956,8.815086643592819,3.149587405841527,-0.015930333327398037
chrono_run_1.finalized,12.133618593215942,0.39554612048647486,0.3358698027890513,8.852082291066587,2.5787557736378925,-0.01592487325980184
chrono_run_1.finalized,12.147327899932861,0.41168145515054155,0.3527360520914939,8.880629130268572,2.024115787325348,-0.03255239490574014
chrono_run_1.finalized,12.160603284835815,0.4158294551475947,0.3664408022695182,8.903114201246813,1.5664347799917038,-0.04618696265540956
chrono_run_1.finalized,12.173957109451296,0.42438622503094914,0.37726840919647825,8.92050512092849,1.1761480841722072,-0.03799930917144218
chrono_run_1.finalized,12.1880624294281,0.4266373793747874,0.3860552906890549,8.932296459927139,0.8356439408086246,-0.030763433383253495
chrono_run_1.finalized,12.200008869171143,0.42849946580047416,0.3932779797069368,8.94196535790603,0.5564305432504868,-0.024830015236938768
chrono_run_1.finalized,12.213438272476195,0.4300370308347953,0.399212183950346,8.949893854248721,0.3274755572528137,-0.01996461235696069
chrono_run_1.finalized,12.226634502410887,0.43597205749634316,0.40408252201491396,8.9550203920671,0.1263740593299672,-0.015974981995378664
chrono_run_1.finalized,12.240742921829224,0.4697395422235008,0.4080845362416925,8.959224153078171,-0.0385291689667669,-0.012703485098881404
chrono_run_1.finalized,12.253374099731445,0.4737345937327479,0.4113717830690068,8.96267123710725,-0.1737498161700889,-0.010020857643753647
chrono_run_1.finalized,12.267886638641357,0.47587553646811587,0.41405584546066804,8.962293935473467,-0.314351639783002,-0.008289103199213443
chrono_run_1.finalized,12.281399965286255,0.478519582224629,0.41669343658045827,8.955372940812515,-0.5153722903541784,-0.006887064623355023
chrono_run_1.finalized,12.293794631958008,0.47987140627524966,0.41883846771012634,8.940627459167336,-0.7675342675008268,-0.005773392785157467
chrono_run_1.finalized,12.30681586265564,0.481004683229404,0.42056999723570393,8.92853616421829,-0.9743070887610784,-0.004014182427151877
chrono_run_1.finalized,12.32099175453186,0.47549387768028695,0.42139248484085745,8.911197375295009,-1.1864607186526146,-0.003795629796258192
chrono_run_1.finalized,12.333284616470337,0.46953295559775876,0.4219179488463015,8.882892553547984,-1.4950654767112206,-0.00361641663892537
chrono_run_1.finalized,12.346800565719603,0.4647460237564969,0.42229636883301624,8.859682599715423,-1.7481213783192775,-0.003469461849912456
chrono_run_1.finalized,12.36074709892273,0.46292243092306884,0.42264069996259446,8.834992172146713,-2.0169544461840268,-0.003240958854257316
chrono_run_1.finalized,12.373848676681519,0.43962113353522236,0.4219590794139866,8.785847694551263,-2.493604269787528,-0.0022075862604909987
chrono_run_1.finalized,12.387603282928467,0.4135787555216383,0.42079017685743114,8.736612055271827,-2.9565542168172034,-0.001360220733602619
chrono_run_1.finalized,12.400927305221558,0.392600099794433,0.41970026298855323,8.696238831062688,-3.3361731733815376,-0.0003953813448769016
chrono_run_1.finalized,12.413732528686523,0.367614105694556,0.4183039026489461,8.653392031684756,-3.73218118628541,0.0001797871598718391
chrono_run_1.finalized,12.426876306533813,0.3296023354480758,0.41568991582716364,8.596282153667667,-4.230535171569954,0.0001474254710949081
chrono_run_1.finalized,12.439943790435791,0.2976076423162254,0.41217138947011167,8.537188934054168,-4.715069552815049,0.0001208888862978246
chrono_run_1.finalized,12.453455448150635,0.2510808937246428,0.40694091192268883,8.461356283958805,-5.311054375227286,9.91288867642162e-05
chrono_run_1.finalized,12.467864036560059,0.2253423186445589,0.4006042662496627,8.384155437497796,-5.875438160989598,-0.000332714518846995
chrono_run_1.finalized,12.480248212814331,0.21580676305212096,0.3890891830344131,8.269919879163758,-6.6380940484811966,0.020517175124513728
chrono_run_1.finalized,12.493329763412476,0.21090298845118505,0.3798644213578679,8.176246721329846,-7.263471876224308,0.03761408463206952
chrono_run_1.finalized,12.507329463958738,0.24322818637922364,0.36787218603488164,8.06052190760198,-7.976386332119656,0.05163355042826527
chrono_run_1.finalized,12.521806240081787,0.27294100890790196,0.358882870926029,7.965627560345132,-8.560976185953841,0.05729751073319656
chrono_run_1.finalized,12.533801555633545,0.3732586162529204,0.3445090952132758,7.822109622011196,-9.319987922128146,0.04689395880122118
chrono_run_1.finalized,12.547371625900267,0.47685863778630705,0.33176906281359525,7.680786194270312,-10.02642673249762,0.038363046217001366
chrono_run_1.finalized,12.559980154037476,0.5678257686677539,0.3208099107705301,7.540520942113774,-10.677036665643168,0.031367697897941124
chrono_run_1.finalized,12.573775529861452,0.6470139290147938,0.31433979920076793,7.425503435345414,-11.210536810822514,0.025631512276311726
chrono_run_1.finalized,12.587401866912842,0.7026899407849374,0.30891593481344815,7.306187533954053,-11.7077522988271,0.021053839860581965
chrono_run_1.finalized,12.602765798568726,0.5881043303852472,0.29858902256290143,7.103970511701793,-12.275354577146375,0.061958147518379844
chrono_run_1.finalized,12.613251209259033,0.5015417136523272,0.2969650615613682,6.93815255345494,-12.740788445368183,0.09549967979777411
chrono_run_1.finalized,12.62654447555542,0.3780335888085483,0.30032179247651813,6.775301694249072,-13.136122195825692,0.1230037362668774
chrono_run_1.finalized,12.640957355499268,0.23619715821979698,0.3092544364142117,6.614952343833178,-13.449126552048016,0.10064706360151038
chrono_run_1.finalized,12.653475522994995,0.10731791283437189,0.32411507007433543,6.404023100662935,-13.633836713048025,0.09313259208457396
chrono_run_1.finalized,12.66748046875,0.04030015203181131,0.34547736598905626,6.2053948984513525,-13.733958903771647,0.0869707254406861
chrono_run_1.finalized,12.679814338684082,0.0228369051279928,0.3717383681157485,6.0173547384723935,-13.769160696997291,0.08191799479269804
chrono_run_1.finalized,12.694756746292116,0.11488508193024705,0.4042279632405544,5.814285184462687,-13.68454357772064,0.07536275538668964
chrono_run_1.finalized,12.707833528518677,0.2234645710677472,0.4389861171198707,5.624200305126585,-13.568626835415497,0.07797945934842096
chrono_run_1.finalized,12.720117330551147,0.3637852790671312,0.47360623277401237,5.445467485170374,-13.39323277579266,0.08012515659704064
chrono_run_1.finalized,12.733525276184082,0.5036478678225099,0.5071252969098041,5.276775644520629,-13.179645433339925,0.08188462834090879
chrono_run_1.finalized,12.74712920188904,0.6327263683511619,0.5390932138398865,5.116834283525929,-12.952652120328974,0.08332739517088067
chrono_run_1.finalized,12.760263442993164,0.7328388538221302,0.5641542006094277,4.985682367510275,-12.766517603659995,0.12443446177419196
chrono_run_1.finalized,12.773313283920288,0.8435707070061926,0.5959244789870926,4.816553678369375,-12.470572022891822,0.10327825858617284
chrono_run_1.finalized,12.7871572971344,0.9240608476593781,0.6263441126597592,4.6390975022291165,-12.145445284052055,0.08593017197199718
chrono_run_1.finalized,12.800325870513916,0.9823732695062339,0.6485926015938974,4.493583437794104,-11.87884135820345,0.07170474094837315
chrono_run_1.finalized,12.813890933990479,1.0151221256752285,0.6653159965289108,4.355365471960337,-11.620518459259056,0.11394988750900144
chrono_run_1.finalized,12.82899594306946,1.008318586327284,0.68742852106019,4.168009812459335,-11.38387831347231,0.09403290762005209
chrono_run_1.finalized,12.83997631072998,0.9953452610315798,0.7003935039954436,4.014378171668513,-11.18983339392718,0.0777009841111136
chrono_run_1.finalized,12.853935956954956,0.9765804246883057,0.7089560154639051,3.869755381302126,-11.052032439721948,0.06430880683378405
chrono_run_1.finalized,12.86734914779663,0.9577525487140961,0.7114291893722916,3.7511646932016887,-10.939035657273658,0.09154122098572197
chrono_run_1.finalized,12.88095164299011,0.9140774271792482,0.7125085731009182,3.635088205425329,-10.860663612133347,0.07574780141428568
chrono_run_1.finalized,12.89440107345581,0.826837623548648,0.7104522739307507,3.481583171998294,-10.90503924404163,0.13567919489378408
chrono_run_1.finalized,12.907503366470337,0.710317368983931,0.7050697610742198,3.31418440226467,-11.07090491570984,0.18482293754697282
chrono_run_1.finalized,12.920517206192015,0.6135245686202766,0.6976805920963194,3.176917411083098,-11.206914766477771,0.15391280885718225
chrono_run_1.finalized,12.934771537780762,0.46885101364259524,0.6842083781761672,2.996153330858105,-11.561754649832576,0.1807125020955921
chrono_run_1.finalized,12.946917057037354,0.3440112297207306,0.6662950768082352,2.8236005732094105,-11.935717853390056,0.20268825055108813
chrono_run_1.finalized,12.960813760757448,0.26563698861916657,0.6422371876324375,2.6307486448152213,-12.425598690744202,0.22070836428459492
chrono_run_1.finalized,12.973665475845337,0.205724723918546,0.6198040568604261,2.472610063531986,-12.827300977374602,0.19277085837004512
chrono_run_1.finalized,12.98677682876587,0.16034715699325017,0.5997451473150168,2.342936426879733,-13.15669685241153,0.15870210352011427
chrono_run_1.finalized,13.000268936157227,0.16411913755703378,0.5775652108509741,2.20961454309584,-13.5091409093339,0.14727172536714556
chrono_run_1.finalized,13.013206958770752,0.32499425770531276,0.544575641919741,2.014121154872419,-14.048423890380365,0.12301281445773662
chrono_run_1.finalized,13.026737213134766,0.5049303360969349,0.5118133952203789,1.8236645273465,-14.548112283715415,0.10312050751202127
chrono_run_1.finalized,13.04068636894226,0.6705780401245136,0.47890894816505225,1.6369166191261035,-14.999625412490392,0.14208681828845857
chrono_run_1.finalized,13.053661346435547,0.8149136648943643,0.4557124658673033,1.4837833343853786,-15.369866178085871,0.11651119099653602
chrono_run_1.finalized,13.068039417266846,0.7271826610329891,0.4172939906316472,1.2340276844278422,-15.716910413735494,0.09553917661715954
chrono_run_1.finalized,13.079992771148682,0.5824786614147293,0.3890905883949825,0.998223795671102,-15.986594375871992,0.07834212482607084
chrono_run_1.finalized,13.093925476074219,0.47533957424388373,0.3743458847666414,0.8048646068905753,-16.20773522482392,0.06424054235737808
chrono_run_1.finalized,13.106958150863647,0.3159493297257959,0.36632616519032274,0.6155598068517864,-16.36077165632827,0.052677244733050035
chrono_run_1.finalized,13.120639562606812,0.1583066243744725,0.3601617579863664,0.3427031753127043,-16.221330690623265,0.043195340681101035
chrono_run_1.finalized,13.133563756942749,0.09319176919888575,0.36777609168747194,0.0916928804094455,-16.004004632192427,0.03542017935850285
chrono_run_1.finalized,13.147033214569092,0.041436316297464915,0.3846165660353174,-0.1141355614112266,-15.82579726427914,0.02904454707397234
chrono_run_1.finalized,13.160299062728882,-0.0020556498034665083,0.40488744911472513,-0.2829148837041779,-15.679667222590242,0.023816528600657322
chrono_run_1.finalized,13.173315048217773,0.13909441186127358,0.4326010713202139,-0.4975866898062308,-15.287862706020093,0.019529553452539004
chrono_run_1.finalized,13.186858892440796,0.33371369918989735,0.46494734487860506,-0.7196155159200408,-14.758968180044874,0.016014233831081984
chrono_run_1.finalized,13.200426816940308,0.5052334905747753,0.4978678194558484,-0.9232310016529616,-14.235169268659748,0.013131671741487229
chrono_run_1.finalized,13.213661432266235,0.6378705293377572,0.5265169515460291,-1.0901956999539564,-13.805654161323943,0.010767970828019528
chrono_run_1.finalized,13.227154016494751,0.7598114818113024,0.556676392599575,-1.2857265534274358,-13.15381426491625,0.008829736078976014
