wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,delay_sec_est,tau_cmd,theta,omega,alpha,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,delay_ms,l_com_est,b_eq_est,tau_eq_est,K_u_est,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az,ls_cost,fit_done,fit_complete,fit_final_params
0.0,1.2019875049591064,replay,0.0,0.0,0.0,0.0,-0.2190340691091825,-1.117772638675903,3.7753929351037034,6.163883349518329,,,-1.5706728632548592,-0.0029987194575369,-0.0239216532018512,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2190340691091825,0.15462978899766766,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.7753929351037034,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.2120070457458496,replay,0.0,0.0,0.0,0.0,-0.22156216428129744,-1.0778755505164523,3.837118122171096,5.522221327466951,,,-1.570672279453958,-0.0034425794146955,0.0526385585277603,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.22156216428129744,0.1571578841697826,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.837118122171096,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.2215464115142822,replay,0.0,0.0,0.0,0.0,-0.22348231027793658,-1.0394293889878077,3.8839998108616784,4.130424657340569,,,-1.5706845613553209,-0.0038864396046847,0.1675324248871519,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.22348231027793658,0.15907803016642175,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.8839998108616784,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.231980323791504,replay,0.0,0.0,0.0,0.0,-0.22488091021042922,-1.002378494147475,3.918147592724389,3.0021978438803387,,,-1.5707012086175802,-0.0021109988447278,0.1914502548088001,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.22488091021042922,0.1604766300989144,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.918147592724389,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.2415924072265625,replay,0.0,0.0,0.0,0.0,-0.2259646999830568,-0.9614968858757813,3.9446090674327157,2.0371437712841782,,,-1.5707086484827046,-0.0026436313055455,0.0765825399683853,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2259646999830568,0.16156041987154196,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.9446090674327157,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.2526404857635498,replay,0.0,0.0,0.0,0.0,-0.22651422083239403,-0.9235809744009293,3.9580259979331607,0.7837701909930956,,,-1.5707153855559763,-0.002554859034717,0.0095666937487515,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.22651422083239403,0.16210994072087923,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.9580259979331607,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.2618176937103271,replay,0.0,0.0,0.0,0.0,-0.22667436243404854,-0.8798523923243262,3.9619359655753703,-0.16023353655461392,,,-1.570709425641877,-0.0021997708827257,-0.0622131061692043,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.22667436243404854,0.16227008232253373,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.9619359655753703,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.271606206893921,replay,0.0,0.0,0.0,0.0,-0.2263594180447273,-0.8434928820964249,3.954246381116247,-1.1924832184927538,,,-1.570707122568524,-0.0030874912627041,0.148371226071232,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2263594180447273,0.16195513793321248,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.954246381116247,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.2824013233184814,replay,0.0,0.0,0.0,0.0,-0.2256337631265814,-0.8047866892636907,3.9365290158592026,-2.5607074036075517,,,-1.5707037350380606,-0.0030874912627041,-0.0334972058297979,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2256337631265814,0.16122948301506657,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.9365290158592026,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.2915563583374023,replay,0.0,0.0,0.0,0.0,-0.22438119818011032,-0.7622914002288298,3.9059467788897346,-3.344772021663573,,,-1.570711316445954,-0.00202222680673,0.0430728463317093,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.22438119818011032,0.1599769180685955,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.9059467788897346,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.3023273944854736,replay,0.0,0.0,0.0,0.0,-0.22290341830948784,-0.726532320686053,3.8698657642330403,-4.539110723156426,,,-1.5707210143411774,-0.0036201234906911,0.047867466246148,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.22290341830948784,0.15849913819797304,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.8698657642330403,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.3117022514343262,replay,0.0,0.0,0.0,0.0,-0.2207630843562442,-0.6848498566513154,3.8176080347346155,-5.571182599928733,,,-1.5707210143411774,-0.0036201234906911,0.047867466246148,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2207630843562442,0.1563588042447294,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.8176080347346155,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.3216302394866943,replay,0.0,0.0,0.0,0.0,-0.21849902955320205,-0.6490603274388883,3.762329575367243,-6.051761628297271,,,-1.5707023242265157,-0.0032650353386998,0.1866592533064072,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.21849902955320205,0.15409474944168725,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.762329575367243,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.3318853378295898,replay,0.0,0.0,0.0,0.0,-0.2157472535912553,-0.611707964365571,3.695143067560013,-7.161692565182591,,,-1.570724219212963,-0.0006906465278007,0.0382868578461282,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2157472535912553,0.15134297347974046,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.695143067560013,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.3419954776763916,replay,0.0,0.0,0.0,0.0,-0.2125326231663745,-0.5738139088166745,3.6166556488437704,-8.122983318118543,,,-1.570722316450981,-0.00202222680673,-0.0239258551000319,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2125326231663745,0.1481283430548597,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.6166556488437704,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.3521530628204346,replay,0.0,0.0,0.0,0.0,-0.20900287687717772,-0.5372490144291384,3.5304744589881527,-8.913619682367795,,,-1.5707251874960804,-0.002554859034717,-0.0335075673334608,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.20900287687717772,0.14459859676566292,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.5304744589881527,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.3622994422912598,replay,0.0,0.0,0.0,0.0,-0.20512049564948376,-0.5013879195130972,3.435683443922898,-9.567219669186102,,,-1.57072361461438,-0.0029099471867084,-0.0191454372207042,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.20512049564948376,0.14071621553796893,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.435683443922898,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.3727471828460691,replay,0.0,0.0,0.0,0.0,-0.20092749499372292,-0.46652817154942394,3.333308441310152,-11.166168731360642,,,-1.5707111606409332,-0.0038864396046847,0.1388007480445121,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.20092749499372292,0.13652321488220812,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.333308441310152,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
