wall_elapsed,theta_real,theta,theta_imu_filtered_unwrapped,omega_real,omega,omega_imu_filtered,alpha_real,alpha_from_linear_accel_filtered,cmd_u_raw,hw_pwm,ina_current_raw_mA,current_mA,ina_current_corr_mA,I_filtered_mA
2.3804821939847898,0.08198381014237419,0.0009046773233650031,0.08198381014237419,-0.10460275377344246,-0.09278914128459137,-0.10460275377344246,640.419294162565,181.20055500181167,0.0,0.0,0.0,0.0,0.0,0.0
2.396150388987735,0.080492711626108,-0.00044888049135535606,0.080492711626108,-0.08506223637455848,-0.08638887979540283,-0.08506223637455848,-1896.0148416523498,-954.8466248531204,0.0,0.0,0.0,0.0,0.0,0.0
2.4118115369929,0.07917396480724848,-0.001691850758534126,0.07917396480724848,-0.07113225655391515,-0.07936648493257518,-0.07113225655391515,-2260.960615508329,-1142.327236992929,0.0,0.0,0.0,0.0,0.0,0.0
2.427533855981892,0.07805627539584836,-0.0028209572729803213,0.07805627539584836,-0.05851125071374531,-0.07181552004107968,-0.05851125071374531,293.7798614361268,227.38680782121924,0.0,0.0,0.0,0.0,0.0,0.0
2.443284930981463,0.07707480945461942,-0.003827004199240253,0.07707480945461942,-0.04888107930686001,-0.06387163582722732,-0.04888107930686001,397.6625801805662,329.3561579631244,0.0,0.0,0.0,0.0,0.0,0.0
2.4588357640022878,0.07620797737739803,-0.0046943375816013546,0.07620797737739803,-0.04098433875321406,-0.05577407854612103,-0.04098433875321406,-586.6526439953241,-745.1895733552183,0.0,0.0,0.0,0.0,0.0,0.0
2.4743760749988724,0.0754451651494432,-0.005433178698162723,0.0754451651494432,-0.03450901149922438,-0.0475435219233225,-0.03450901149922438,-516.1950390969221,-663.5401811855454,0.0,0.0,0.0,0.0,0.0,0.0
2.489875369996298,0.07477389038884295,-0.006042349791563227,0.07477389038884295,-0.029199243150952844,-0.039303148530412724,-0.029199243150952844,-195.48040596296232,-307.7296332333351,0.0,0.0,0.0,0.0,0.0,0.0
2.5055153309949674,0.07418316859951474,-0.006528073484642379,0.07418316859951474,-0.024845233105370183,-0.03105657956055508,-0.024845233105370183,545.1123523803899,1108.5293463263563,0.0,0.0,0.0,0.0,0.0,0.0
2.5209998729988,0.07366333342490591,-0.006885058942507147,0.07366333342490591,-0.0212749448679924,-0.02305431169849312,-0.0212749448679924,-116.06772015155698,-266.77988370874084,0.0,0.0,0.0,0.0,0.0,0.0
2.536702986981254,0.07320667609689796,-0.007123545208933321,0.07320667609689796,-0.01802772926036942,-0.015187195781209351,-0.01802772926036942,12.113633847009178,29.77965873428509,0.0,0.0,0.0,0.0,0.0,0.0
2.5529429849993903,0.0728099539899404,-0.007243611121495467,0.0728099539899404,-0.015141306968273531,-0.0073932221191197,-0.015141306968273531,-211.69705209549238,-628.9806545064172,0.0,0.0,0.0,0.0,0.0,0.0
2.5686698019853793,0.07246014150980801,-0.007247757809296556,0.07246014150980801,-0.012982167215760336,-0.00026366987069167817,-0.012982167215760336,-42.807218228019366,-146.1694552051805,0.0,0.0,0.0,0.0,0.0,0.0
