episode,reward,train_loss,val_loss,rmse_theta,rmse_omega,rmse_alpha,val_rmse_theta,val_rmse_omega,val_rmse_alpha
69,-25.905816456581732,11.430408342269763,11.430408342269763,0.1004380803699258,0.7082805412815407,11.40019427754125,0.1004380803699258,0.7082805412815407,11.40019427754125
70,-42.40636441047186,13.924167731256711,13.924167731256711,0.15515679388314907,1.064325366719263,13.0340650088903,0.15515679388314907,1.064325366719263,13.0340650088903
71,-60.259972249270426,15.128271621076202,15.128271621076202,0.14193705455991254,0.7858413635769645,15.509994946167861,0.14193705455991254,0.7858413635769645,15.509994946167861
72,-40.046904845903484,10.056407568794677,10.056407568794677,0.06525216680982704,0.4638752573626005,10.688142478722655,0.06525216680982704,0.4638752573626005,10.688142478722655
73,-48.531619872320384,17.02954176461543,17.02954176461543,0.09395621674743784,0.777704382991314,18.21471013657075,0.09395621674743784,0.777704382991314,18.21471013657075
74,-51.41654381175886,11.95666733890702,11.95666733890702,0.07101249542764528,0.5019920180174524,12.900333513183417,0.07101249542764528,0.5019920180174524,12.900333513183417
75,-29.316270034517647,10.419266648402688,10.419266648402688,0.07494964351535967,0.5202124629588917,10.907958249952298,0.07494964351535967,0.5202124629588917,10.907958249952298
76,-35.5714636959718,12.053721877756574,12.053721877756574,0.10962849953068445,0.5711698307774391,12.568853622097995,0.10962849953068445,0.5711698307774391,12.568853622097995
77,-51.926494197437094,12.483356712997272,12.483356712997272,0.09491004065189047,0.6711630185625698,12.85599458316071,0.09491004065189047,0.6711630185625698,12.85599458316071
78,-59.57825737839668,9.807326972940592,9.807326972940592,0.046262491333664425,0.40486013496992057,10.674280193862687,0.046262491333664425,0.40486013496992057,10.674280193862687
79,-34.40518498140017,9.926286982568158,9.926286982568158,0.06882850042795353,0.4713534288845652,10.468447824563153,0.06882850042795353,0.4713534288845652,10.468447824563153
80,-69.07541919365481,10.335464247307772,10.335464247307772,0.059687373654272666,0.4062325882360039,11.259239462411562,0.059687373654272666,0.4062325882360039,11.259239462411562
81,-87.13971977323004,25.74511311191963,25.74511311191963,0.1389335003116316,1.3234314688042446,27.154502132600754,0.1389335003116316,1.3234314688042446,27.154502132600754
82,-48.10604906817945,17.284409664307137,17.284409664307137,0.17956381671678276,1.1987438380595752,16.650645776807814,0.17956381671678276,1.1987438380595752,16.650645776807814
83,-53.07876445737862,24.5581179438402,24.5581179438402,0.19582184128230093,1.1610124591674278,25.77828576664178,0.19582184128230093,1.1610124591674278,25.77828576664178
84,-58.23477418025576,9.842759333481347,9.842759333481347,0.058505139334468874,0.36703296562575566,10.780644235340445,0.058505139334468874,0.36703296562575566,10.780644235340445
85,-61.68521138235533,20.034909655815735,20.034909655815735,0.14128641486381396,0.8732529854640335,21.36915491846278,0.14128641486381396,0.8732529854640335,21.36915491846278
86,-54.22325183683036,10.04236541680963,10.04236541680963,0.07300588260934336,0.4961217092655763,10.509238462245328,0.07300588260934336,0.4961217092655763,10.509238462245328
87,-29.34323635796101,12.403389731200033,12.403389731200033,0.08643981567737,0.5401720587075877,13.255526485911684,0.08643981567737,0.5401720587075877,13.255526485911684
88,-42.33147161848311,13.156276491924825,13.156276491924825,0.10338964043593926,0.8085820167515786,13.244013965281237,0.10338964043593926,0.8085820167515786,13.244013965281237
89,-39.70539998129326,12.182020494999541,12.182020494999541,0.06746058478704527,0.4310573417745975,13.445366381423426,0.06746058478704527,0.4310573417745975,13.445366381423426
90,-57.43101200211884,16.68018534400537,16.68018534400537,0.07213312511810986,0.5076990393651665,18.784751743544437,0.07213312511810986,0.5076990393651665,18.784751743544437
91,-45.98231467755945,11.724636161442866,11.724636161442866,0.11853587132279261,0.713709284617986,11.622363145580183,0.11853587132279261,0.713709284617986,11.622363145580183
92,-43.73078446062506,10.464291231119727,10.464291231119727,0.08420237301738454,0.5639019579274392,10.762262771403117,0.08420237301738454,0.5639019579274392,10.762262771403117
93,-48.47395929824063,13.393577095784703,13.393577095784703,0.09590738991975309,0.6695983472277993,13.996043311644591,0.09590738991975309,0.6695983472277993,13.996043311644591
94,-37.296595082378765,9.257132427380526,9.257132427380526,0.06542239409457064,0.3996895372303358,9.88055523333289,0.06542239409457064,0.3996895372303358,9.88055523333289
95,-32.20531523422153,9.829034858185496,9.829034858185496,0.07444231437659446,0.4057003012116344,10.518955072420264,0.07444231437659446,0.4057003012116344,10.518955072420264
96,-67.61830218567744,18.812403059609938,18.812403059609938,0.20727524869159994,1.4011257408067224,17.738090346373177,0.20727524869159994,1.4011257408067224,17.738090346373177
97,-50.85979118556231,13.35629786554611,13.35629786554611,0.0955452756048282,0.6753529683653884,13.939003611432081,0.0955452756048282,0.6753529683653884,13.939003611432081
98,-32.03325405437677,11.520644301408241,11.520644301408241,0.06237399621261222,0.45983487473085555,12.550271310878182,0.06237399621261222,0.45983487473085555,12.550271310878182
99,-31.697225253794983,12.092225288675136,12.092225288675136,0.13238147896963076,0.8907496218770529,11.429168431927305,0.13238147896963076,0.8907496218770529,11.429168431927305
100,-56.458991708075615,12.707780917296631,12.707780917296631,0.1542065917495894,0.7829446458675072,12.411466572121096,0.1542065917495894,0.7829446458675072,12.411466572121096
101,-60.89424684300775,10.060853895157463,10.060853895157463,0.055579126895371936,0.4160554164046203,10.913499190339602,0.055579126895371936,0.4160554164046203,10.913499190339602
102,-130.03234307550574,17.085014017658903,17.085014017658903,0.1412177740037873,0.9442841550805997,17.46420395154339,0.1412177740037873,0.9442841550805997,17.46420395154339
103,-43.277615574919885,9.32116549317716,9.32116549317716,0.0534531051286277,0.37714671460206456,10.11937489592223,0.0534531051286277,0.37714671460206456,10.11937489592223
104,-43.33020276913651,11.994479219431653,11.994479219431653,0.07821467318203583,0.6137228033324731,12.562538530061277,0.07821467318203583,0.6137228033324731,12.562538530061277
105,-84.79039859885502,15.901515390820762,15.901515390820762,0.07802998624380555,0.6618423552177903,17.27034374497567,0.07802998624380555,0.6618423552177903,17.27034374497567
106,-70.20405165962264,17.21509730690132,17.21509730690132,0.09943596451669261,0.8171713062060991,18.320184480695538,0.09943596451669261,0.8171713062060991,18.320184480695538
107,-47.89762788099018,10.578470099130215,10.578470099130215,0.06839445658021649,0.49838708225313966,11.186473678799993,0.06839445658021649,0.49838708225313966,11.186473678799993
108,-42.187589349439136,12.571009465667712,12.571009465667712,0.09723914155640966,0.6269489573205204,13.124139428466405,0.09723914155640966,0.6269489573205204,13.124139428466405
109,-19.995817187974907,12.340935507895638,12.340935507895638,0.09639089214048373,0.6373469189021006,12.782146954310731,0.09639089214048373,0.6373469189021006,12.782146954310731
110,-42.39961870625227,11.45048935558593,11.45048935558593,0.1157463504467212,0.7679339832914364,11.134844227201365,0.1157463504467212,0.7679339832914364,11.134844227201365
111,-54.9044894991047,12.16582026471562,12.16582026471562,0.08330385166025661,0.5650776751882168,12.878276217700693,0.08330385166025661,0.5650776751882168,12.878276217700693
112,-92.050989423719,14.766829622200673,14.766829622200673,0.10731990604021999,0.6775457955462596,15.610999558560703,0.10731990604021999,0.6775457955462596,15.610999558560703
113,-64.74362705106442,13.088955804245318,13.088955804245318,0.15661709300766025,0.7096356753608836,13.092998662430064,0.15661709300766025,0.7096356753608836,13.092998662430064
114,-69.39359639208597,11.433556623303652,11.433556623303652,0.05885224121262765,0.5439442046600833,12.186575975847727,0.05885224121262765,0.5439442046600833,12.186575975847727
115,-57.891500707101706,14.29640493593096,14.29640493593096,0.10066833291468907,0.7946985494138782,14.716998221776171,0.10066833291468907,0.7946985494138782,14.716998221776171
116,-49.9512313311,16.674781359517503,16.674781359517503,0.1305594168463138,1.0064884805542909,16.830368730302997,0.1305594168463138,1.0064884805542909,16.830368730302997
117,-35.25395154758695,10.813033976869075,10.813033976869075,0.09915152088725575,0.5035001260404173,11.310227843669695,0.09915152088725575,0.5035001260404173,11.310227843669695
118,-57.77885031539946,14.13752008265256,14.13752008265256,0.12763021026871346,0.8493097995283699,14.15151434272416,0.12763021026871346,0.8493097995283699,14.15151434272416
119,-157.49603912744377,20.955272364497358,20.955272364497358,0.14999473418005158,1.032311572330242,21.982768911890126,0.14999473418005158,1.032311572330242,21.982768911890126
120,-17.98088654775071,11.88129318304769,11.88129318304769,0.0949138551989292,0.5347744906862513,12.552190014533387,0.0949138551989292,0.5347744906862513,12.552190014533387
121,-59.30843300072907,16.66380069298481,16.66380069298481,0.11520609364866921,0.7518635308571114,17.715441179542605,0.11520609364866921,0.7518635308571114,17.715441179542605
122,-53.23523776848476,11.023701231003816,11.023701231003816,0.1042920015849905,0.5755057305912498,11.31671686457688,0.1042920015849905,0.5755057305912498,11.31671686457688
123,-54.14468737471449,16.734328777689086,16.734328777689086,0.1046591478957008,0.6113794378049479,18.320256230042798,0.1046591478957008,0.6113794378049479,18.320256230042798
124,-33.65029427107299,13.27204855060929,13.27204855060929,0.13901002373167065,0.6124245747312325,13.752797379923855,0.13901002373167065,0.6124245747312325,13.752797379923855
125,-42.34290164512323,16.50452411844862,16.50452411844862,0.1631001823584196,1.1941399249427436,15.801889670298333,0.1631001823584196,1.1941399249427436,15.801889670298333
126,-56.30848992340582,16.32954065418653,16.32954065418653,0.14287292290264975,0.6797213676769439,17.3587294891781,0.14287292290264975,0.6797213676769439,17.3587294891781
127,-46.60306524602842,15.929536265047323,15.929536265047323,0.1629101853679938,1.1061319216333854,15.354205625467626,0.1629101853679938,1.1061319216333854,15.354205625467626
128,-68.42509798260352,21.3949576847603,21.3949576847603,0.2474591646779745,1.6805159239780398,19.810609580876246,0.2474591646779745,1.6805159239780398,19.810609580876246
129,-44.17474382397357,14.637858730523249,14.637858730523249,0.14254868506983776,0.6689898928613931,15.282051619295585,0.14254868506983776,0.6689898928613931,15.282051619295585
130,-46.49723302950116,14.891665324493829,14.891665324493829,0.13070013717299014,0.9451675764058811,14.790070851858742,0.13070013717299014,0.9451675764058811,14.790070851858742
131,-41.10369647501731,10.366266546877892,10.366266546877892,0.04522826685976609,0.4240824260265349,11.33550786740326,0.04522826685976609,0.4240824260265349,11.33550786740326
132,-36.53859065553072,10.493380988044162,10.493380988044162,0.07930854403079464,0.4625391778550933,11.167254659475255,0.07930854403079464,0.4625391778550933,11.167254659475255
133,-42.65616001237562,10.5575404637667,10.5575404637667,0.07037940116636712,0.4976955484335456,11.17153361006208,0.07037940116636712,0.4976955484335456,11.17153361006208
134,-45.93360365446898,13.059190952883844,13.059190952883844,0.0815273730008692,0.6473252668945572,13.758175559701916,0.0815273730008692,0.6473252668945572,13.758175559701916
135,-48.791367254938905,14.751192356731796,14.751192356731796,0.09658150924146293,0.6387823766388473,15.789607377689508,0.09658150924146293,0.6387823766388473,15.789607377689508
136,-79.61114441877511,21.711321904498,21.711321904498,0.17912883689509712,1.3110774384613835,21.836401099814495,0.17912883689509712,1.3110774384613835,21.836401099814495
137,-41.18263914276697,11.99637357309214,11.99637357309214,0.11817965042129648,0.6647342138479942,12.146182699116148,0.11817965042129648,0.6647342138479942,12.146182699116148
138,-26.199818047548135,13.0349516343206,13.0349516343206,0.11062742800483819,0.6149612821814099,13.655959132746538,0.11062742800483819,0.6149612821814099,13.655959132746538
139,-38.879237315048854,13.083956789115948,13.083956789115948,0.13823940485290281,0.8725278580011192,12.720282920917215,0.13823940485290281,0.8725278580011192,12.720282920917215
140,-58.929421827262104,11.844330932312024,11.844330932312024,0.09571224214126692,0.5906699813452521,12.310543968233574,0.09571224214126692,0.5906699813452521,12.310543968233574
141,9.209385529316675,10.905956583237474,10.905956583237474,0.07596134535660728,0.4578024859151611,11.701018761058956,0.07596134535660728,0.4578024859151611,11.701018761058956
142,-47.64927103815061,14.059339106285499,14.059339106285499,0.14556487363458942,1.0286012113298586,13.385231157614776,0.14556487363458942,1.0286012113298586,13.385231157614776
143,-30.406197036539062,18.09432673554952,18.09432673554952,0.1729734191641999,1.1714788345273452,17.789140880183695,0.1729734191641999,1.1714788345273452,17.789140880183695
144,-66.15068750032087,20.67104738342887,20.67104738342887,0.2088030551445353,1.3990572208772698,20.064601122011997,0.2088030551445353,1.3990572208772698,20.064601122011997
145,-49.56694635402547,13.72439491807884,13.72439491807884,0.06437862260319452,0.500115279808838,15.171676520840256,0.06437862260319452,0.500115279808838,15.171676520840256
146,-161.16624479292167,16.782599994751198,16.782599994751198,0.10966457119654754,0.7403313204036097,17.948268847430246,0.10966457119654754,0.7403313204036097,17.948268847430246
147,-55.203984155184564,16.213312471229944,16.213312471229944,0.20078885475839578,1.3744068499253237,14.606317996022796,0.20078885475839578,1.3744068499253237,14.606317996022796
148,-64.10936988649857,15.883879742415719,15.883879742415719,0.13407827448677037,0.9384273626006727,16.039946312859573,0.13407827448677037,0.9384273626006727,16.039946312859573
149,-34.185494917867935,13.73433323403997,13.73433323403997,0.14529022360677699,0.6439529657404839,14.212820209836064,0.14529022360677699,0.6439529657404839,14.212820209836064
150,-64.98435847119153,15.79296326389007,15.79296326389007,0.17130995338534658,1.1633770352288308,14.945376661352418,0.17130995338534658,1.1633770352288308,14.945376661352418
151,-34.783822710464,10.546756417365078,10.546756417365078,0.08016854216763349,0.5049067791186816,11.068897563633948,0.08016854216763349,0.5049067791186816,11.068897563633948
152,-37.3689357276867,10.78939946587929,10.78939946587929,0.10135214113426097,0.4514978795377397,11.425315749032324,0.10135214113426097,0.4514978795377397,11.425315749032324
153,-40.077226404247995,12.38719814339806,12.38719814339806,0.11724459928874989,0.8356600039552073,12.086757293723785,0.11724459928874989,0.8356600039552073,12.086757293723785
154,-36.804649307480936,12.566430059692546,12.566430059692546,0.14148250113320984,0.70812072830779,12.570090902779738,0.14148250113320984,0.70812072830779,12.570090902779738
155,-36.90035246410936,12.855984041755917,12.855984041755917,0.12886620884650224,0.6845378920012861,13.104778985752397,0.12886620884650224,0.6845378920012861,13.104778985752397
156,-52.8981208278886,16.023003789550845,16.023003789550845,0.07974289434109692,0.59909534652473,17.633049231004456,0.07974289434109692,0.59909534652473,17.633049231004456
157,-34.926643519643044,11.445699543625222,11.445699543625222,0.0923271105365395,0.6181334227226786,11.748155057281965,0.0923271105365395,0.6181334227226786,11.748155057281965
158,-45.014343015641714,9.547330091483904,9.547330091483904,0.05188447437232889,0.3837888059934801,10.382175814492117,0.05188447437232889,0.3837888059934801,10.382175814492117
159,-41.83014385291628,13.101390986570914,13.101390986570914,0.1007982851528444,0.5283690667742075,14.075725683339,0.1007982851528444,0.5283690667742075,14.075725683339
160,-57.773567594800866,19.168154788296274,19.168154788296274,0.23237999082261607,1.5952618635251987,17.396367761113623,0.23237999082261607,1.5952618635251987,17.396367761113623
161,-33.135214839403865,9.809519165567819,9.809519165567819,0.04348789916511889,0.37222687788752123,10.817830749679077,0.04348789916511889,0.37222687788752123,10.817830749679077
162,-42.67567331956102,13.244120730351343,13.244120730351343,0.1346277856342948,0.9079315860532102,12.801383054657537,0.1346277856342948,0.9079315860532102,12.801383054657537
163,-29.412379822947738,13.182158875054325,13.182158875054325,0.12685496991490858,0.7510004584110107,13.30325281057923,0.12685496991490858,0.7510004584110107,13.30325281057923
164,-32.982936966003116,11.353654873598353,11.353654873598353,0.12115822271586794,0.622899674270039,11.457588239240925,0.12115822271586794,0.622899674270039,11.457588239240925
165,-43.08914019217407,10.622372038266814,10.622372038266814,0.09034580859724081,0.6137049088764109,10.748923706203325,0.09034580859724081,0.6137049088764109,10.748923706203325
166,-40.07001126687861,10.95366372413586,10.95366372413586,0.08231622946074378,0.5339114718312354,11.480094612734035,0.08231622946074378,0.5339114718312354,11.480094612734035
167,-46.145846468556456,13.604598661882457,13.604598661882457,0.149908992584956,0.9521791992239775,13.05454694591627,0.149908992584956,0.9521791992239775,13.05454694591627
168,-30.75146109225831,13.863338528462753,13.863338528462753,0.21860554653061973,0.9742569772149455,12.807379025907156,0.21860554653061973,0.9742569772149455,12.807379025907156
169,-46.29941355248955,19.46897171074956,19.46897171074956,0.16321545939377777,1.253581439986156,19.341071385816925,0.16321545939377777,1.253581439986156,19.341071385816925
170,-49.984926344958744,13.121229381033002,13.121229381033002,0.11554907908516156,0.7030173138707343,13.425813584437979,0.11554907908516156,0.7030173138707343,13.425813584437979
171,-42.3434296739259,14.987504986451013,14.987504986451013,0.11966769177301931,0.9360063426809387,15.002483198437364,0.11966769177301931,0.9360063426809387,15.002483198437364
172,-69.22140385174433,25.821838860417316,25.821838860417316,0.28689075709793177,2.073176047044685,23.912342351860385,0.28689075709793177,2.073176047044685,23.912342351860385
173,-54.55767681930976,19.518785359100544,19.518785359100544,0.14556211697459498,0.9281901360364552,20.550416976528123,0.14556211697459498,0.9281901360364552,20.550416976528123
174,-6.915862672412354,12.302588673502788,12.302588673502788,0.14467678811953574,0.6125883705983644,12.514452140136953,0.14467678811953574,0.6125883705983644,12.514452140136953
175,-36.14444149278811,12.169216797696208,12.169216797696208,0.09138421085961565,0.5819994624630019,12.77197896165379,0.09138421085961565,0.5819994624630019,12.77197896165379
176,-42.18389363119908,13.950059886263652,13.950059886263652,0.11761415652990147,0.7740046224321927,14.24784989478714,0.11761415652990147,0.7740046224321927,14.24784989478714
